fc_id,sku_id,on_hand_qty,committed_qty,available_qty,reorder_point,max_stock_level,last_updated
FC_NJ05,SKU000177,633,209,424,112,1120,2025-07-21
FC_NJ05,SKU000946,251,72,179,56,560,2025-07-23
FC_NJ05,SKU001683,274,75,199,56,560,2025-07-25
FC_NJ05,SKU000100,506,165,341,84,840,2025-07-24
FC_NJ05,SKU001274,1690,511,1179,210,2100,2025-07-23
FC_NJ05,SKU001659,546,150,396,84,840,2025-07-22
FC_NJ05,SKU000788,1596,445,1151,210,2100,2025-07-24
FC_NJ05,SKU000973,248,63,185,56,560,2025-07-26
FC_NJ05,SKU001297,842,246,596,140,1400,2025-07-23
FC_NJ05,SKU001191,572,185,387,84,840,2025-07-22
FC_NJ05,SKU000212,865,278,587,140,1400,2025-07-22
FC_NJ05,SKU002000,559,149,410,84,840,2025-07-27
FC_NJ05,SKU000117,815,221,594,140,1400,2025-07-25
FC_NJ05,SKU000259,1547,449,1098,210,2100,2025-07-21
FC_NJ05,SKU001701,903,256,647,140,1400,2025-07-24
FC_NJ05,SKU000629,1637,475,1162,210,2100,2025-07-27
FC_NJ05,SKU001437,563,180,383,84,840,2025-07-27
FC_NJ05,SKU001292,674,207,467,112,1120,2025-07-27
FC_NJ05,SKU000363,593,183,410,112,1120,2025-07-22
FC_NJ05,SKU001256,243,79,164,56,560,2025-07-27
FC_NJ05,SKU000921,580,180,400,84,840,2025-07-27
FC_NJ05,SKU001685,1580,472,1108,210,2100,2025-07-25
FC_NJ05,SKU001700,575,175,400,84,840,2025-07-27
FC_NJ05,SKU001562,614,185,429,112,1120,2025-07-27
FC_NJ05,SKU001857,251,70,181,56,560,2025-07-26
FC_NJ05,SKU000740,506,167,339,84,840,2025-07-23
FC_NJ05,SKU000690,604,201,403,112,1120,2025-07-22
FC_NJ05,SKU001895,626,189,437,112,1120,2025-07-23
FC_NJ05,SKU000659,241,97,144,56,560,2025-07-22
FC_NJ05,SKU001038,1561,508,1053,210,2100,2025-07-26
FC_NJ05,SKU001718,556,159,397,84,840,2025-07-27
FC_NJ05,SKU001241,572,186,386,112,1120,2025-07-21
FC_NJ05,SKU001788,251,77,174,56,560,2025-07-22
FC_NJ05,SKU000497,1580,476,1104,210,2100,2025-07-27
FC_NJ05,SKU001491,259,73,186,56,560,2025-07-23
FC_NJ05,SKU000588,881,255,626,140,1400,2025-07-27
FC_NJ05,SKU001324,628,201,427,112,1120,2025-07-27
FC_NJ05,SKU001740,569,176,393,84,840,2025-07-25
FC_NJ05,SKU001682,841,252,589,140,1400,2025-07-23
FC_NJ05,SKU000234,568,162,406,84,840,2025-07-22
FC_NJ05,SKU000476,594,162,432,84,840,2025-07-21
FC_NJ05,SKU001232,1591,464,1127,210,2100,2025-07-26
FC_NJ05,SKU001541,1688,477,1211,210,2100,2025-07-23
FC_NJ05,SKU001705,292,89,203,56,560,2025-07-21
FC_NJ05,SKU001174,572,157,415,84,840,2025-07-24
FC_NJ05,SKU001912,864,233,631,140,1400,2025-07-26
FC_NJ05,SKU000160,257,83,174,56,560,2025-07-26
FC_NJ05,SKU000742,251,54,197,56,560,2025-07-27
FC_NJ05,SKU001353,805,239,566,140,1400,2025-07-26
FC_NJ05,SKU001862,278,86,192,56,560,2025-07-23
FC_NJ05,SKU000019,1573,483,1090,210,2100,2025-07-21
FC_NJ05,SKU000685,539,184,355,84,840,2025-07-23
FC_NJ05,SKU000552,1535,457,1078,210,2100,2025-07-27
FC_NJ05,SKU000791,594,185,409,112,1120,2025-07-21
FC_NJ05,SKU001907,1638,472,1166,210,2100,2025-07-25
FC_NJ05,SKU001725,558,173,385,84,840,2025-07-21
FC_NJ05,SKU001775,651,178,473,112,1120,2025-07-27
FC_NJ05,SKU000008,1584,500,1084,210,2100,2025-07-24
FC_NJ05,SKU001446,262,66,196,56,560,2025-07-27
FC_NJ05,SKU000225,757,209,548,140,1400,2025-07-25
FC_NJ05,SKU000829,865,258,607,140,1400,2025-07-26
FC_NJ05,SKU000875,233,73,160,56,560,2025-07-21
FC_NJ05,SKU001107,637,179,458,112,1120,2025-07-26
FC_NJ05,SKU000137,1618,488,1130,210,2100,2025-07-25
FC_NJ05,SKU000979,889,272,617,140,1400,2025-07-27
FC_NJ05,SKU000414,515,153,362,84,840,2025-07-25
FC_NJ05,SKU000382,626,198,428,112,1120,2025-07-24
FC_NJ05,SKU000502,833,243,590,140,1400,2025-07-24
FC_NJ05,SKU001824,621,187,434,112,1120,2025-07-24
FC_NJ05,SKU001430,1624,512,1112,210,2100,2025-07-21
FC_NJ05,SKU000269,255,78,177,56,560,2025-07-22
FC_NJ05,SKU001616,222,78,144,56,560,2025-07-27
FC_NJ05,SKU000902,290,99,191,56,560,2025-07-25
FC_NJ05,SKU001981,239,54,185,56,560,2025-07-21
FC_NJ05,SKU001909,1605,492,1113,210,2100,2025-07-21
FC_NJ05,SKU001993,548,179,369,84,840,2025-07-22
FC_NJ05,SKU000721,595,185,410,112,1120,2025-07-25
FC_NJ05,SKU001727,877,259,618,140,1400,2025-07-24
FC_NJ05,SKU001947,507,144,363,84,840,2025-07-23
FC_NJ05,SKU001599,631,181,450,112,1120,2025-07-26
FC_NJ05,SKU000868,826,235,591,140,1400,2025-07-23
FC_NJ05,SKU000869,567,166,401,84,840,2025-07-24
FC_NJ05,SKU000455,529,155,374,84,840,2025-07-25
FC_NJ05,SKU001884,517,158,359,84,840,2025-07-26
FC_NJ05,SKU001547,1576,447,1129,210,2100,2025-07-23
FC_NJ05,SKU000152,263,69,194,56,560,2025-07-21
FC_NJ05,SKU000884,623,193,430,112,1120,2025-07-22
FC_NJ05,SKU000155,1663,506,1157,210,2100,2025-07-27
FC_NJ05,SKU001212,836,255,581,140,1400,2025-07-21
FC_NJ05,SKU001827,799,245,554,140,1400,2025-07-27
FC_NJ05,SKU001112,236,85,151,56,560,2025-07-26
FC_NJ05,SKU001497,594,149,445,112,1120,2025-07-22
FC_NJ05,SKU001538,834,253,581,140,1400,2025-07-25
FC_NJ05,SKU001699,244,72,172,56,560,2025-07-27
FC_NJ05,SKU001974,559,152,407,84,840,2025-07-24
FC_NJ05,SKU000614,638,201,437,112,1120,2025-07-23
FC_NJ05,SKU001012,225,72,153,56,560,2025-07-23
FC_NJ05,SKU000737,1520,430,1090,210,2100,2025-07-21
FC_NJ05,SKU001817,561,158,403,84,840,2025-07-22
FC_NJ05,SKU000666,823,263,560,140,1400,2025-07-22
FC_NJ05,SKU001481,1627,469,1158,210,2100,2025-07-26
FC_NJ05,SKU000547,849,250,599,140,1400,2025-07-23
FC_NJ05,SKU000708,855,251,604,140,1400,2025-07-26
FC_NJ05,SKU000746,856,250,606,140,1400,2025-07-25
FC_NJ05,SKU001648,235,71,164,56,560,2025-07-22
FC_NJ05,SKU001460,251,83,168,56,560,2025-07-22
FC_NJ05,SKU001976,258,85,173,56,560,2025-07-25
FC_NJ05,SKU001341,844,256,588,140,1400,2025-07-23
FC_NJ05,SKU001766,555,189,366,84,840,2025-07-26
FC_NJ05,SKU000600,854,281,573,140,1400,2025-07-22
FC_NJ05,SKU000999,788,231,557,140,1400,2025-07-23
FC_NJ05,SKU001612,555,171,384,84,840,2025-07-21
FC_NJ05,SKU001918,826,261,565,140,1400,2025-07-22
FC_NJ05,SKU000822,233,66,167,56,560,2025-07-24
FC_NJ05,SKU001487,516,151,365,84,840,2025-07-23
FC_NJ05,SKU000899,503,147,356,84,840,2025-07-24
FC_NJ05,SKU001382,251,77,174,56,560,2025-07-21
FC_NJ05,SKU000693,268,80,188,56,560,2025-07-25
FC_NJ05,SKU000867,558,169,389,84,840,2025-07-25
FC_NJ05,SKU000955,535,178,357,84,840,2025-07-23
FC_NJ05,SKU001049,515,143,372,84,840,2025-07-27
FC_NJ05,SKU001829,1521,461,1060,210,2100,2025-07-22
FC_NJ05,SKU000268,252,72,180,56,560,2025-07-26
FC_NJ05,SKU001263,865,244,621,140,1400,2025-07-26
FC_NJ05,SKU001281,1562,484,1078,210,2100,2025-07-26
FC_NJ05,SKU000941,264,69,195,56,560,2025-07-25
FC_NJ05,SKU001404,1567,445,1122,210,2100,2025-07-26
FC_NJ05,SKU001831,789,254,535,140,1400,2025-07-22
FC_NJ05,SKU000865,1514,436,1078,210,2100,2025-07-26
FC_NJ05,SKU000931,674,201,473,112,1120,2025-07-26
FC_NJ05,SKU001465,791,228,563,140,1400,2025-07-26
FC_NJ05,SKU001979,539,162,377,84,840,2025-07-22
FC_NJ05,SKU001238,572,180,392,84,840,2025-07-27
FC_NJ05,SKU001657,1542,451,1091,210,2100,2025-07-27
FC_NJ05,SKU000820,1615,475,1140,210,2100,2025-07-24
FC_NJ05,SKU000248,1560,465,1095,210,2100,2025-07-25
FC_NJ05,SKU001868,539,151,388,84,840,2025-07-21
FC_NJ05,SKU000254,821,252,569,140,1400,2025-07-25
FC_NJ05,SKU000388,592,171,421,112,1120,2025-07-23
FC_NJ05,SKU001977,621,185,436,112,1120,2025-07-24
FC_NJ05,SKU001208,845,264,581,140,1400,2025-07-25
FC_NJ05,SKU000016,627,186,441,112,1120,2025-07-25
FC_NJ05,SKU001625,856,263,593,140,1400,2025-07-26
FC_NJ05,SKU001080,274,88,186,56,560,2025-07-24
FC_NJ05,SKU000660,629,171,458,112,1120,2025-07-21
FC_NJ05,SKU000139,1503,445,1058,210,2100,2025-07-25
FC_NJ05,SKU001780,522,164,358,84,840,2025-07-27
FC_NJ05,SKU000065,504,146,358,84,840,2025-07-23
FC_NJ05,SKU001566,1525,454,1071,210,2100,2025-07-24
FC_NJ05,SKU001903,262,73,189,56,560,2025-07-27
FC_NJ05,SKU001139,1547,449,1098,210,2100,2025-07-26
FC_NJ05,SKU001658,592,181,411,112,1120,2025-07-27
FC_NJ05,SKU000521,588,167,421,112,1120,2025-07-26
FC_NJ05,SKU001081,1571,465,1106,210,2100,2025-07-22
FC_NJ05,SKU000771,1557,493,1064,210,2100,2025-07-26
FC_NJ05,SKU000353,1572,461,1111,210,2100,2025-07-24
FC_NJ05,SKU001090,244,67,177,56,560,2025-07-25
FC_NJ05,SKU001488,850,262,588,140,1400,2025-07-22
FC_NJ05,SKU000494,541,183,358,84,840,2025-07-22
FC_NJ05,SKU000914,260,73,187,56,560,2025-07-27
FC_NJ05,SKU001445,633,169,464,112,1120,2025-07-22
FC_NJ05,SKU001389,531,157,374,84,840,2025-07-27
FC_NJ05,SKU000182,1608,479,1129,210,2100,2025-07-26
FC_NJ05,SKU000491,599,182,417,84,840,2025-07-23
FC_NJ05,SKU000202,591,183,408,112,1120,2025-07-25
FC_NJ05,SKU001695,609,183,426,112,1120,2025-07-21
FC_NJ05,SKU000448,624,194,430,112,1120,2025-07-24
FC_NJ05,SKU000983,1559,451,1108,210,2100,2025-07-23
FC_NJ05,SKU001315,842,244,598,140,1400,2025-07-21
FC_NJ05,SKU000134,1592,478,1114,210,2100,2025-07-27
FC_NJ05,SKU000392,604,185,419,112,1120,2025-07-21
FC_NJ05,SKU001936,1602,476,1126,210,2100,2025-07-22
FC_NJ05,SKU000146,1585,486,1099,210,2100,2025-07-21
FC_NJ05,SKU001398,557,155,402,84,840,2025-07-21
FC_NJ05,SKU001736,612,154,458,112,1120,2025-07-21
FC_NJ05,SKU001635,521,165,356,84,840,2025-07-26
FC_NJ05,SKU001667,679,216,463,112,1120,2025-07-26
FC_NJ05,SKU000042,1640,488,1152,210,2100,2025-07-27
FC_NJ05,SKU000076,813,247,566,140,1400,2025-07-23
FC_NJ05,SKU000213,246,65,181,56,560,2025-07-22
FC_NJ05,SKU001848,885,252,633,140,1400,2025-07-27
FC_NJ05,SKU001722,220,63,157,56,560,2025-07-22
FC_NJ05,SKU000336,518,152,366,84,840,2025-07-25
FC_NJ05,SKU001016,517,141,376,84,840,2025-07-23
FC_NJ05,SKU000978,577,155,422,84,840,2025-07-26
FC_NJ05,SKU000384,272,90,182,56,560,2025-07-24
FC_NJ05,SKU001124,631,186,445,112,1120,2025-07-21
FC_NJ05,SKU000478,616,181,435,112,1120,2025-07-27
FC_NJ05,SKU001600,846,253,593,140,1400,2025-07-26
FC_NJ05,SKU000446,1507,426,1081,210,2100,2025-07-21
FC_NJ05,SKU000761,598,166,432,112,1120,2025-07-23
FC_NJ05,SKU001058,244,78,166,56,560,2025-07-23
FC_NJ05,SKU000813,579,187,392,84,840,2025-07-23
FC_NJ05,SKU000111,242,71,171,56,560,2025-07-24
FC_NJ05,SKU000989,631,214,417,112,1120,2025-07-21
FC_NJ05,SKU000962,547,161,386,84,840,2025-07-27
FC_NJ05,SKU000729,873,247,626,140,1400,2025-07-22
FC_NJ05,SKU001296,636,201,435,112,1120,2025-07-23
FC_NJ05,SKU001013,240,58,182,56,560,2025-07-23
FC_NJ05,SKU000550,899,280,619,140,1400,2025-07-22
FC_NJ05,SKU001482,818,242,576,140,1400,2025-07-22
FC_NJ05,SKU001033,840,274,566,140,1400,2025-07-26
FC_NJ05,SKU000188,555,158,397,84,840,2025-07-24
FC_NJ05,SKU001182,870,262,608,140,1400,2025-07-24
FC_NJ05,SKU001354,529,177,352,84,840,2025-07-25
FC_NJ05,SKU001611,893,272,621,140,1400,2025-07-24
FC_NJ05,SKU000603,501,145,356,84,840,2025-07-25
FC_NJ05,SKU000138,627,200,427,112,1120,2025-07-24
FC_NJ05,SKU000667,244,71,173,56,560,2025-07-24
FC_NJ05,SKU001842,583,174,409,112,1120,2025-07-26
FC_NJ05,SKU001277,836,219,617,140,1400,2025-07-22
FC_NJ05,SKU000419,657,187,470,112,1120,2025-07-26
FC_NJ05,SKU001830,245,73,172,56,560,2025-07-27
FC_NJ05,SKU000959,265,72,193,56,560,2025-07-26
FC_NJ05,SKU001605,773,245,528,140,1400,2025-07-23
FC_NJ05,SKU001108,239,63,176,56,560,2025-07-24
FC_NJ05,SKU001171,1564,495,1069,210,2100,2025-07-24
FC_NJ05,SKU001323,871,254,617,140,1400,2025-07-26
FC_NJ05,SKU001785,1588,495,1093,210,2100,2025-07-26
FC_NJ05,SKU000320,1535,436,1099,210,2100,2025-07-21
FC_NJ05,SKU001259,881,262,619,140,1400,2025-07-26
FC_NJ05,SKU001704,617,181,436,112,1120,2025-07-24
FC_NJ05,SKU001525,1565,449,1116,210,2100,2025-07-21
FC_NJ05,SKU000474,820,263,557,140,1400,2025-07-25
FC_NJ05,SKU001288,543,168,375,84,840,2025-07-25
FC_NJ05,SKU000967,840,238,602,140,1400,2025-07-27
FC_NJ05,SKU000017,598,188,410,84,840,2025-07-25
FC_NJ05,SKU001847,570,196,374,84,840,2025-07-26
FC_NJ05,SKU001264,253,71,182,56,560,2025-07-27
FC_NJ05,SKU000427,835,270,565,140,1400,2025-07-24
FC_NJ05,SKU000224,263,74,189,56,560,2025-07-22
FC_NJ05,SKU001125,570,178,392,112,1120,2025-07-21
FC_NJ05,SKU001944,1506,429,1077,210,2100,2025-07-25
FC_NJ05,SKU001679,1506,440,1066,210,2100,2025-07-22
FC_NJ05,SKU001233,604,188,416,112,1120,2025-07-23
FC_NJ05,SKU001377,1578,470,1108,210,2100,2025-07-26
FC_NJ05,SKU001548,855,268,587,140,1400,2025-07-26
FC_NJ05,SKU000704,545,151,394,84,840,2025-07-27
FC_NJ05,SKU000991,839,221,618,140,1400,2025-07-23
FC_NJ05,SKU000309,525,176,349,84,840,2025-07-23
FC_NJ05,SKU000982,263,79,184,56,560,2025-07-26
FC_NJ05,SKU000444,519,170,349,84,840,2025-07-25
FC_NJ05,SKU000670,530,153,377,84,840,2025-07-22
FC_NJ05,SKU001825,552,167,385,84,840,2025-07-27
FC_NJ05,SKU000441,233,52,181,56,560,2025-07-22
FC_NJ05,SKU001665,548,162,386,84,840,2025-07-24
FC_NJ05,SKU000424,571,150,421,112,1120,2025-07-23
FC_NJ05,SKU000004,1558,446,1112,210,2100,2025-07-21
FC_NJ05,SKU001498,624,203,421,112,1120,2025-07-27
FC_NJ05,SKU000250,607,173,434,112,1120,2025-07-26
FC_NJ05,SKU001319,240,70,170,56,560,2025-07-27
FC_NJ05,SKU000411,855,244,611,140,1400,2025-07-26
FC_NJ05,SKU000175,591,180,411,112,1120,2025-07-27
FC_NJ05,SKU001287,523,167,356,84,840,2025-07-21
FC_NJ05,SKU001300,610,194,416,112,1120,2025-07-21
FC_NJ05,SKU001466,545,165,380,84,840,2025-07-23
FC_NJ05,SKU001280,1566,424,1142,210,2100,2025-07-27
FC_NJ05,SKU000877,1611,446,1165,210,2100,2025-07-21
FC_NJ05,SKU001517,254,81,173,56,560,2025-07-23
FC_NJ05,SKU001871,820,262,558,140,1400,2025-07-22
FC_NJ05,SKU001110,258,77,181,56,560,2025-07-22
FC_NJ05,SKU001949,1574,444,1130,210,2100,2025-07-25
FC_NJ05,SKU000802,498,137,361,84,840,2025-07-23
FC_NJ05,SKU001335,792,270,522,140,1400,2025-07-24
FC_NJ05,SKU001363,274,89,185,56,560,2025-07-27
FC_NJ05,SKU001247,864,242,622,140,1400,2025-07-22
FC_NJ05,SKU000179,236,76,160,56,560,2025-07-25
FC_NJ05,SKU001164,1609,555,1054,210,2100,2025-07-26
FC_NJ05,SKU000841,266,72,194,56,560,2025-07-26
FC_NJ05,SKU000045,260,74,186,56,560,2025-07-21
FC_NJ05,SKU001476,521,153,368,84,840,2025-07-21
FC_NJ05,SKU000934,530,161,369,84,840,2025-07-23
FC_NJ05,SKU000954,853,231,622,140,1400,2025-07-25
FC_NJ05,SKU000070,1582,469,1113,210,2100,2025-07-23
FC_NJ05,SKU001368,598,183,415,112,1120,2025-07-23
FC_NJ05,SKU001248,612,177,435,112,1120,2025-07-24
FC_NJ05,SKU000281,1592,431,1161,210,2100,2025-07-22
FC_NJ05,SKU001891,262,50,212,56,560,2025-07-23
FC_NJ05,SKU001002,868,251,617,140,1400,2025-07-23
FC_NJ05,SKU000984,623,181,442,112,1120,2025-07-24
FC_NJ05,SKU001569,605,214,391,112,1120,2025-07-26
FC_NJ05,SKU001423,835,246,589,140,1400,2025-07-22
FC_NJ05,SKU000972,538,159,379,84,840,2025-07-27
FC_NJ05,SKU000094,1555,464,1091,210,2100,2025-07-24
FC_NJ05,SKU000724,555,176,379,84,840,2025-07-24
FC_NJ05,SKU000238,1574,458,1116,210,2100,2025-07-23
FC_NJ05,SKU000226,257,76,181,56,560,2025-07-26
FC_NJ05,SKU000003,651,204,447,112,1120,2025-07-23
FC_NJ05,SKU001366,1585,500,1085,210,2100,2025-07-27
FC_NJ05,SKU001037,579,192,387,112,1120,2025-07-23
FC_NJ05,SKU001946,815,247,568,140,1400,2025-07-27
FC_NJ05,SKU000807,234,78,156,56,560,2025-07-24
FC_NJ05,SKU000197,1557,477,1080,210,2100,2025-07-21
FC_NJ05,SKU001494,653,201,452,112,1120,2025-07-22
FC_NJ05,SKU001877,853,263,590,140,1400,2025-07-23
FC_NJ05,SKU000538,815,243,572,140,1400,2025-07-25
FC_NJ05,SKU001713,576,155,421,112,1120,2025-07-22
FC_NJ05,SKU000908,523,165,358,84,840,2025-07-21
FC_NJ05,SKU001579,268,74,194,56,560,2025-07-21
FC_NJ05,SKU000585,240,66,174,56,560,2025-07-24
FC_NJ05,SKU000486,1534,465,1069,210,2100,2025-07-23
FC_NJ05,SKU000349,633,206,427,112,1120,2025-07-23
FC_NJ05,SKU001185,583,200,383,112,1120,2025-07-21
FC_NJ05,SKU000258,1616,490,1126,210,2100,2025-07-27
FC_NJ05,SKU001982,864,259,605,140,1400,2025-07-21
FC_NJ05,SKU000701,1566,468,1098,210,2100,2025-07-27
FC_NJ05,SKU001227,1553,470,1083,210,2100,2025-07-22
FC_NJ05,SKU000048,294,79,215,56,560,2025-07-27
FC_NJ05,SKU000277,878,257,621,140,1400,2025-07-22
FC_NJ05,SKU000432,232,68,164,56,560,2025-07-22
FC_NJ05,SKU000756,547,164,383,84,840,2025-07-24
FC_NJ05,SKU000997,234,68,166,56,560,2025-07-26
FC_NJ05,SKU000156,243,73,170,56,560,2025-07-25
FC_NJ05,SKU000131,261,83,178,56,560,2025-07-26
FC_NJ05,SKU001220,1522,467,1055,210,2100,2025-07-26
FC_NJ05,SKU000864,567,182,385,84,840,2025-07-26
FC_NJ05,SKU001399,610,192,418,112,1120,2025-07-27
FC_NJ05,SKU000898,632,204,428,112,1120,2025-07-23
FC_NJ05,SKU001650,868,228,640,140,1400,2025-07-21
FC_NJ05,SKU001153,565,155,410,84,840,2025-07-23
FC_NJ05,SKU000395,840,266,574,140,1400,2025-07-22
FC_NJ05,SKU000551,799,260,539,140,1400,2025-07-26
FC_NJ05,SKU000375,1530,500,1030,210,2100,2025-07-23
FC_NJ05,SKU000557,551,185,366,84,840,2025-07-24
FC_NJ05,SKU001670,550,172,378,84,840,2025-07-21
FC_NJ05,SKU001199,251,74,177,56,560,2025-07-23
FC_NJ05,SKU000844,815,259,556,140,1400,2025-07-26
FC_NJ05,SKU000130,232,59,173,56,560,2025-07-25
FC_NJ05,SKU000963,830,255,575,140,1400,2025-07-21
FC_NJ05,SKU001906,552,164,388,84,840,2025-07-23
FC_NJ05,SKU001934,1553,441,1112,210,2100,2025-07-26
FC_NJ05,SKU001126,501,152,349,84,840,2025-07-26
FC_NJ05,SKU001748,558,158,400,84,840,2025-07-27
FC_NJ05,SKU000186,634,201,433,112,1120,2025-07-24
FC_NJ05,SKU001030,648,187,461,112,1120,2025-07-27
FC_NJ05,SKU001804,553,158,395,84,840,2025-07-22
FC_NJ05,SKU000053,611,188,423,84,840,2025-07-24
FC_NJ05,SKU000624,855,232,623,140,1400,2025-07-22
FC_NJ05,SKU000809,605,204,401,112,1120,2025-07-25
FC_NJ05,SKU000479,817,235,582,140,1400,2025-07-27
FC_NJ05,SKU001154,1552,440,1112,210,2100,2025-07-27
FC_NJ05,SKU001586,1585,479,1106,210,2100,2025-07-22
FC_NJ05,SKU001079,242,77,165,56,560,2025-07-27
FC_NJ05,SKU000219,259,68,191,56,560,2025-07-24
FC_NJ05,SKU000282,619,201,418,112,1120,2025-07-24
FC_NJ05,SKU000464,232,66,166,56,560,2025-07-21
FC_NJ05,SKU000387,1630,443,1187,210,2100,2025-07-22
FC_NJ05,SKU001932,853,256,597,140,1400,2025-07-21
FC_NJ05,SKU000764,605,176,429,112,1120,2025-07-27
FC_NJ05,SKU000114,226,86,140,56,560,2025-07-24
FC_NJ05,SKU000159,825,234,591,140,1400,2025-07-26
FC_NJ05,SKU000635,508,142,366,84,840,2025-07-25
FC_NJ05,SKU001158,592,207,385,112,1120,2025-07-24
FC_NJ05,SKU000236,847,245,602,140,1400,2025-07-27
FC_NJ05,SKU000081,544,151,393,84,840,2025-07-25
FC_NJ05,SKU000189,234,86,148,56,560,2025-07-22
FC_NJ05,SKU001370,914,266,648,140,1400,2025-07-27
FC_NJ05,SKU000933,538,147,391,84,840,2025-07-24
FC_NJ05,SKU001115,858,255,603,140,1400,2025-07-21
FC_NJ05,SKU000244,1552,517,1035,210,2100,2025-07-25
FC_NJ05,SKU000560,247,69,178,56,560,2025-07-25
FC_NJ05,SKU001285,244,71,173,56,560,2025-07-27
FC_NJ05,SKU001198,830,277,553,140,1400,2025-07-24
FC_NJ05,SKU000825,246,87,159,56,560,2025-07-25
FC_NJ05,SKU001971,508,172,336,84,840,2025-07-23
FC_NJ05,SKU001041,672,210,462,112,1120,2025-07-24
FC_NJ05,SKU000369,825,268,557,140,1400,2025-07-21
FC_NJ05,SKU001352,835,255,580,140,1400,2025-07-22
FC_NJ05,SKU000655,1558,477,1081,210,2100,2025-07-21
FC_NJ05,SKU001580,515,159,356,84,840,2025-07-26
FC_NJ05,SKU001004,573,182,391,84,840,2025-07-25
FC_NJ05,SKU000840,848,258,590,140,1400,2025-07-23
FC_NJ05,SKU000195,825,244,581,140,1400,2025-07-27
FC_NJ05,SKU001815,864,283,581,140,1400,2025-07-26
FC_NJ05,SKU001308,567,195,372,84,840,2025-07-26
FC_NJ05,SKU000595,1634,522,1112,210,2100,2025-07-22
FC_NJ05,SKU000760,827,221,606,140,1400,2025-07-22
FC_NJ05,SKU001694,267,91,176,56,560,2025-07-25
FC_NJ05,SKU000539,604,144,460,112,1120,2025-07-26
FC_NJ05,SKU001743,857,256,601,140,1400,2025-07-24
FC_NJ05,SKU000720,1521,470,1051,210,2100,2025-07-21
FC_NJ05,SKU000129,663,177,486,112,1120,2025-07-22
FC_NJ05,SKU000052,248,70,178,56,560,2025-07-23
FC_NJ05,SKU001087,247,74,173,56,560,2025-07-25
FC_NJ05,SKU001373,251,72,179,56,560,2025-07-24
FC_NJ05,SKU001140,893,275,618,140,1400,2025-07-22
FC_NJ05,SKU001716,795,237,558,140,1400,2025-07-22
FC_NJ05,SKU000342,619,197,422,112,1120,2025-07-23
FC_NJ05,SKU001814,808,240,568,140,1400,2025-07-26
FC_NJ05,SKU001637,576,174,402,112,1120,2025-07-23
FC_NJ05,SKU000751,619,180,439,112,1120,2025-07-25
FC_NJ05,SKU001784,634,192,442,112,1120,2025-07-24
FC_NJ05,SKU001056,774,221,553,140,1400,2025-07-24
FC_NJ05,SKU000507,1578,459,1119,210,2100,2025-07-27
FC_NJ05,SKU001732,1551,429,1122,210,2100,2025-07-25
FC_NJ05,SKU001543,528,141,387,84,840,2025-07-24
FC_NJ05,SKU000506,630,213,417,112,1120,2025-07-21
FC_NJ05,SKU000575,885,288,597,140,1400,2025-07-24
FC_NJ05,SKU001632,546,165,381,84,840,2025-07-21
FC_NJ05,SKU001175,814,233,581,140,1400,2025-07-26
FC_NJ05,SKU000529,561,186,375,84,840,2025-07-27
FC_NJ05,SKU001803,1642,456,1186,210,2100,2025-07-24
FC_NJ05,SKU001573,610,156,454,112,1120,2025-07-27
FC_NJ05,SKU000821,572,161,411,84,840,2025-07-22
FC_NJ05,SKU000582,869,263,606,140,1400,2025-07-25
FC_NJ05,SKU000793,259,88,171,56,560,2025-07-24
FC_NJ05,SKU000858,539,155,384,84,840,2025-07-26
FC_NJ05,SKU001994,833,210,623,140,1400,2025-07-26
FC_NJ05,SKU000510,1593,455,1138,210,2100,2025-07-26
FC_NJ05,SKU001160,527,154,373,84,840,2025-07-22
FC_NJ05,SKU001003,1514,437,1077,210,2100,2025-07-23
FC_NJ05,SKU000401,819,250,569,140,1400,2025-07-25
FC_NJ05,SKU001412,543,142,401,84,840,2025-07-26
FC_NJ05,SKU001962,496,145,351,84,840,2025-07-26
FC_NJ05,SKU001359,571,194,377,84,840,2025-07-27
FC_NJ05,SKU000744,862,271,591,140,1400,2025-07-23
FC_NJ05,SKU001120,260,71,189,56,560,2025-07-27
FC_NJ05,SKU001123,243,78,165,56,560,2025-07-21
FC_NJ05,SKU000141,1592,464,1128,210,2100,2025-07-26
FC_NJ05,SKU000647,227,78,149,56,560,2025-07-24
FC_NJ05,SKU000878,613,197,416,112,1120,2025-07-21
FC_NJ05,SKU001890,602,190,412,112,1120,2025-07-25
FC_NJ05,SKU000520,537,174,363,84,840,2025-07-23
FC_NJ05,SKU001394,1592,503,1089,210,2100,2025-07-27
FC_NJ05,SKU000597,535,166,369,84,840,2025-07-21
FC_NJ05,SKU001922,861,245,616,140,1400,2025-07-25
FC_NJ05,SKU001908,1535,486,1049,210,2100,2025-07-26
FC_NJ05,SKU000894,631,201,430,112,1120,2025-07-23
FC_NJ05,SKU000927,493,146,347,84,840,2025-07-25
FC_NJ05,SKU001145,558,174,384,84,840,2025-07-26
FC_NJ05,SKU000216,1586,462,1124,210,2100,2025-07-24
FC_NJ05,SKU000607,580,175,405,84,840,2025-07-21
FC_NJ05,SKU001853,532,168,364,84,840,2025-07-21
FC_NJ05,SKU000192,1547,475,1072,210,2100,2025-07-26
FC_NJ05,SKU001350,520,160,360,84,840,2025-07-23
FC_NJ05,SKU001303,1571,454,1117,210,2100,2025-07-26
