customer_id,registration_date,customer_type,city,state,zip_code,customer_segment,total_orders
C004366,2024-03-27,individual,Lake Stephenburgh,PA,46387,low_frequency,1
C004367,2022-12-22,individual,Marshallview,MI,98389,medium_frequency,5
C004368,2022-09-01,business,Annaview,GA,63918,medium_frequency,5
C004369,2024-12-15,individual,South Eric,PA,75371,seasonal,0
C004370,2024-10-26,individual,West Douglasland,NC,67469,seasonal,0
C004371,2023-09-08,business,Reyesside,NC,32101,seasonal,3
C004372,2024-09-07,individual,South Brianburgh,OH,94648,medium_frequency,1
C004373,2023-04-19,individual,Hornefort,FL,23510,low_frequency,5
C004374,2023-02-01,individual,South Graceborough,IL,58552,medium_frequency,5
C004375,2023-05-13,individual,New Diana,NC,24899,medium_frequency,1
C004376,2024-01-24,individual,West Hunterberg,TX,76083,medium_frequency,2
C004377,2024-08-27,individual,Lake Robert,OH,22939,low_frequency,0
C004378,2023-11-06,business,Lake Ronaldmouth,MI,86647,low_frequency,2
C004379,2024-01-29,wholesale,Lake Kevinside,MI,72676,medium_frequency,1
C004380,2024-07-28,individual,East Peggy,NC,43112,medium_frequency,0
C004381,2024-09-13,individual,Jacquelinebury,NC,76208,medium_frequency,1
C004382,2023-11-18,individual,West Angela,IL,40879,low_frequency,2
C004383,2024-06-13,business,Robertfort,GA,95500,low_frequency,0
C004384,2024-11-05,individual,Mclaughlinfort,PA,29188,medium_frequency,0
C004385,2024-09-06,individual,Port Phillip,CA,32893,medium_frequency,1
C004386,2024-12-22,business,New Marvinview,FL,76209,medium_frequency,0
C004387,2023-03-31,individual,Carrville,OH,24154,medium_frequency,2
C004388,2023-09-29,business,Munozshire,IL,58014,low_frequency,1
C004389,2024-01-12,individual,East Ashleymouth,PA,09660,medium_frequency,1
C004390,2024-07-21,individual,North Mark,CA,87889,seasonal,0
C004391,2024-12-23,individual,Wolffort,IL,94710,high_frequency,0
C004392,2024-04-13,individual,East Tracymouth,FL,18625,low_frequency,0
C004393,2024-04-09,individual,East Edward,TX,89003,medium_frequency,1
C004394,2022-12-19,individual,East Laurafurt,GA,96079,high_frequency,2
C004395,2024-01-05,business,New Jacobton,OH,06329,medium_frequency,1
C004396,2023-11-10,individual,Kathleenfort,NY,80006,medium_frequency,0
C004397,2023-08-14,individual,Stonehaven,OH,75070,seasonal,2
C004398,2024-07-31,individual,Baileyborough,OH,91375,low_frequency,0
C004399,2024-01-06,individual,Elizabethstad,NY,24704,seasonal,2
C004400,2024-06-30,individual,Lake Amanda,FL,08480,high_frequency,0
C004401,2024-07-15,individual,East Andreport,NY,31471,low_frequency,0
C004402,2023-06-23,individual,Brewershire,GA,75716,medium_frequency,4
C004403,2024-11-01,individual,Danielland,PA,45968,medium_frequency,1
C004404,2024-08-27,individual,East Monica,FL,75279,medium_frequency,0
C004405,2024-02-21,individual,North Kimberlyshire,CA,22452,high_frequency,2
C004406,2024-07-13,individual,Elizabethland,GA,40188,low_frequency,0
C004407,2023-09-10,individual,South Joshua,NY,96828,medium_frequency,0
C004408,2022-01-01,business,North Cheryl,OH,26234,seasonal,3
C004409,2024-06-22,individual,New Robertfort,PA,11333,medium_frequency,0
C004410,2024-09-25,individual,Lake Brittney,IL,12681,medium_frequency,0
C004411,2024-05-08,individual,East Raymondberg,PA,96413,low_frequency,0
C004412,2023-10-22,business,North Jared,PA,15977,medium_frequency,2
C004413,2022-07-06,individual,Ortizberg,MI,07513,low_frequency,6
C004414,2024-03-24,individual,New Kelseyland,FL,15696,low_frequency,3
C004415,2024-10-02,individual,South Richardberg,MI,24186,seasonal,0
C004416,2023-06-02,individual,North Christinaton,PA,59023,high_frequency,2
C004417,2024-07-13,individual,Lake Matthew,OH,97832,medium_frequency,0
C004418,2023-12-30,individual,Randolphborough,TX,82155,low_frequency,2
C004419,2024-12-07,business,North Kelly,IL,25725,medium_frequency,0
C004420,2023-05-16,individual,Jamesborough,NY,70775,medium_frequency,1
C004421,2024-02-20,individual,Lake Haroldport,FL,68788,low_frequency,1
C004422,2024-11-26,wholesale,East Kathyport,OH,23587,low_frequency,1
C004423,2023-12-15,business,North Justinside,FL,90028,medium_frequency,1
C004424,2024-06-27,individual,Garrettberg,CA,44692,seasonal,1
C004425,2024-04-23,individual,New Elizabethberg,PA,20178,high_frequency,0
C004426,2024-01-19,business,Nicholastown,FL,78017,medium_frequency,0
C004427,2022-01-01,individual,Lake Melanie,OH,46372,high_frequency,3
C004428,2024-10-24,individual,Francoland,nc,97771,high_frequency,0
C004429,2024-02-14,individual,Port Sarahshire,FL,78646,medium_frequency,2
C004430,2022-11-10,business,Davidshire,CA,65585,low_frequency,2
C004431,2024-03-13,business,Port Coltonmouth,FL,16052,medium_frequency,2
C004432,2022-08-21,individual,West James,NC,47557,low_frequency,5
C004433,2024-06-23,individual,Amberfurt,TX,40732,low_frequency,0
C004434,2024-10-07,individual,East Meghan,GA,34495,low_frequency,0
C004435,2024-04-13,individual,Lake Kimberlytown,GA,18961,high_frequency,1
C004436,2023-07-08,individual,Conradchester,MI,16637,high_frequency,3
C004437,2024-12-20,individual,Christinafort,PA,30753,medium_frequency,0
C004438,2024-11-09,individual,Ramirezburgh,IL,79021,low_frequency,0
C004439,2024-08-17,individual,South Jenniferland,IL,57022,medium_frequency,0
C004440,2023-04-05,individual,Atkinstown,OH,54547,low_frequency,3
C004441,2024-11-05,business,East David,CA,37384,low_frequency,0
C004442,2022-09-23,individual,West Luisburgh,GA,90213,medium_frequency,4
C004443,2023-03-21,individual,East Jacquelineport,OH,04745,low_frequency,2
C004444,2024-12-18,individual,North David,MI,81259,low_frequency,0
C004445,2024-07-05,business,Rebeccafurt,NY,65563,high_frequency,0
C004446,2022-10-29,individual,Richardsonport,MI,82146,medium_frequency,1
C004447,2024-10-04,individual,West Scottstad,OH,49255,medium_frequency,1
C004448,2024-02-29,individual,Ronaldburgh,NY,32757,medium_frequency,1
C004449,2024-01-11,individual,Timothyville,MI,18439,medium_frequency,0
C004450,2023-11-24,business,Steventown,OH,14992,medium_frequency,1
C004451,2023-08-21,individual,New Brianville,TX,67895,low_frequency,1
C004452,2024-08-31,individual,North Jaredchester,MI,73094,medium_frequency,1
C004453,2024-09-26,individual,North Shannon,MI,36699,medium_frequency,1
C004454,2024-07-28,individual,South Evanhaven,GA,06087,low_frequency,1
C004455,2024-07-19,business,New Connorstad,GA,59189,high_frequency,0
C004456,2024-08-31,wholesale,East Brittanyville,CA,45421,medium_frequency,0
C004457,2024-07-19,individual,South Christopherhaven,IL,06065,seasonal,0
C004458,2024-02-26,individual,Chavezbury,MI,07563,low_frequency,0
C004459,2024-05-26,individual,Marquezmouth,PA,10948,medium_frequency,0
C004460,2023-06-02,business,Port Monicastad,NY,70060,low_frequency,3
C004461,2024-06-11,business,Travisborough,MI,53010,low_frequency,1
C004462,2024-12-07,individual,North Jane,NY,03750,medium_frequency,0
C004463,2024-08-30,individual,New Ryanstad,OH,70190,medium_frequency,0
C004464,2024-05-24,individual,Seanchester,NY,78640,medium_frequency,0
C004465,2024-04-10,individual,Tylerborough,FL,16294,low_frequency,3
C004466,2022-01-17,individual,West Jamesborough,CA,80056,medium_frequency,7
C004467,2022-12-16,business,Mooremouth,NC,33822,high_frequency,6
C004468,2024-01-06,individual,Prestonchester,FL,20019,seasonal,3
C004469,2022-01-01,wholesale,West Brendahaven,CA,32030,low_frequency,1
C004470,2024-05-05,individual,Lake Melissa,OH,02988,low_frequency,0
C004471,2024-01-24,individual,North Tinafurt,OH,54870,seasonal,0
C004472,2024-09-29,individual,Garciamouth,GA,82661,medium_frequency,0
C004473,2024-01-11,individual,Port Carlosville,TX,07130,medium_frequency,3
C004474,2023-05-19,individual,Chapmanmouth,GA,16796,medium_frequency,2
C004475,2024-12-16,individual,Benjaminview,OH,77252,medium_frequency,0
C004476,2024-08-12,business,New Kayla,FL,72857,medium_frequency,1
C004477,2022-01-01,business,Port Jenniferview,IL,75758,medium_frequency,0
C004478,2024-08-24,individual,West Johnland,NY,42007,high_frequency,0
C004479,2024-09-18,business,North Jonathan,FL,80304,low_frequency,1
C004480,2024-11-25,individual,Port Brittanyfort,GA,52274,medium_frequency,0
C004481,2024-08-03,individual,Fowlerland,OH,26540,seasonal,0
C004482,2024-02-08,individual,Garzaville,OH,54840,medium_frequency,3
C004483,2022-12-28,individual,Morrisonport,IL,13877,low_frequency,3
C004484,2024-08-22,individual,Odonnellville,TX,19957,low_frequency,1
C004485,2022-01-01,individual,South Justin,MI,06937,high_frequency,7
C004486,2024-07-19,individual,Castilloview,OH,33038,low_frequency,1
C004487,2024-08-30,individual,Port Grant,NY,42748,low_frequency,0
C004488,2024-08-05,individual,Whitehaven,NY,88284,medium_frequency,1
C004489,2023-05-18,individual,Brandiville,MI,80526,low_frequency,6
C004490,2023-03-14,individual,Romanland,CA,93757,medium_frequency,4
C004491,2024-11-20,individual,Frederickchester,MI,87050,low_frequency,0
C004492,2024-07-09,individual,North Jason,IL,07183,low_frequency,1
C004493,2023-10-24,individual,Weissside,CA,22983,medium_frequency,1
C004494,2024-04-02,individual,North Robertburgh,NC,87107,seasonal,0
C004495,2022-05-03,individual,Lake Lindaview,FL,12963,medium_frequency,7
C004496,2024-11-28,individual,East Mikeshire,NC,67735,medium_frequency,0
C004497,2024-03-08,individual,Lesterville,CA,11445,seasonal,3
C004498,2024-12-22,business,Estesside,NC,66515,medium_frequency,1
C004499,2024-03-17,business,Sarahhaven,PA,04503,medium_frequency,0
C004500,2024-07-24,individual,New Sarahview,CA,40361,low_frequency,1
C004501,2023-03-10,individual,East Katherine,IL,59652,low_frequency,5
C004502,2024-03-22,individual,Alejandrabury,CA,75354,low_frequency,1
C004503,2023-12-21,individual,Comptonstad,FL,57866,medium_frequency,1
C004504,2023-06-02,individual,New Geraldtown,IL,34514,low_frequency,5
C004505,2024-11-26,individual,South Thomasfort,TX,87871,seasonal,2
C004506,2023-01-09,business,Port Meganborough,NY,50341,medium_frequency,5
C004507,2024-04-22,individual,West Caitlinland,CA,85429,low_frequency,1
C004508,2024-11-07,individual,East Williamfort,FL,88888,high_frequency,0
C004509,2024-05-22,individual,Laceychester,FL,73860,low_frequency,3
C004510,2023-03-28,individual,South Jessica,TX,51894,low_frequency,9
C004511,2024-07-20,individual,Beckton,TX,35514,medium_frequency,2
C004512,2024-11-29,individual,New Michaelville,TX,34402,medium_frequency,0
C004513,2023-08-11,individual,Port Biancaville,FL,46980,high_frequency,3
C004514,2024-05-03,individual,Williamsside,OH,84692,low_frequency,3
C004515,2024-06-21,individual,East Tony,IL,88868,medium_frequency,0
C004516,2024-01-16,individual,West Jennifer,IL,46906,medium_frequency,2
C004517,2024-03-03,individual,Port Sarahshire,IL,86829,seasonal,2
C004518,2023-10-18,business,Whiteton,GA,79766,low_frequency,2
C004519,2022-04-25,individual,Milesport,IL,80431,medium_frequency,5
C004520,2024-12-19,individual,Reyesbury,PA,94919,medium_frequency,1
C004521,2024-08-19,individual,Selenachester,GA,03859,medium_frequency,1
C004522,2024-08-04,individual,Shawnport,OH,20383,low_frequency,2
C004523,2024-06-10,individual,South Alexanderside,NY,44805,high_frequency,3
C004524,2022-09-18,wholesale,South Douglasstad,NY,76522,seasonal,0
C004525,2024-07-23,individual,Port Crystal,OH,36574,medium_frequency,0
C004526,2024-09-22,individual,North Wayne,PA,75719,medium_frequency,0
C004527,2023-11-26,individual,West Amanda,TX,70323,medium_frequency,3
C004528,2023-07-26,individual,New Blake,NY,57636,medium_frequency,4
C004529,2023-11-10,individual,West Randall,PA,20337,medium_frequency,2
C004530,2024-08-19,individual,Guzmanland,NY,56195,seasonal,0
C004531,2024-10-11,individual,New Marissaland,IL,39809,high_frequency,0
C004532,2024-08-26,individual,East Yolandaville,PA,77374,high_frequency,0
C004533,2024-12-21,business,West Donna,NY,79103,medium_frequency,0
C004534,2023-09-18,individual,Port Morgan,TX,94182,medium_frequency,2
C004535,2024-07-11,individual,Rodriguezborough,CA,62774,seasonal,0
C004536,2023-03-19,individual,Klinemouth,CA,24956,low_frequency,1
C004537,2024-11-30,individual,North Samantha,TX,42603,low_frequency,1
C004538,2022-12-10,individual,South Martintown,TX,22203,high_frequency,1
C004539,2024-12-19,individual,Rebeccaview,NY,98867,medium_frequency,0
C004540,2024-03-04,individual,Tylerview,NY,16828,medium_frequency,0
C004541,2024-02-15,individual,South Louiston,CA,25830,high_frequency,3
C004542,2023-07-12,individual,Joshuashire,OH,55078,low_frequency,4
C004543,2023-09-16,individual,Brucefort,MI,99539,high_frequency,3
C004544,2024-03-26,individual,Mosleyland,OH,68106,high_frequency,0
C004545,2024-01-25,individual,Lake Jonathan,il,71049,medium_frequency,2
C004546,2022-11-01,individual,New Ambertown,MI,53022,medium_frequency,4
C004547,2024-06-10,individual,Whitakerberg,NY,13201,medium_frequency,0
C004548,2024-10-11,individual,Christopherview,MI,54725,low_frequency,0
C004549,2023-08-11,individual,Port Jeremymouth,FL,82099,low_frequency,4
C004550,2023-12-11,individual,South Courtney,TX,35238,medium_frequency,3
C004551,2024-03-13,individual,,GA,81425,medium_frequency,1
C004552,2024-02-12,individual,Lake Theresa,CA,52382,medium_frequency,0
C004553,2024-09-18,individual,Collinshaven,OH,50460,medium_frequency,0
C004554,2024-09-30,individual,Haleyland,GA,43404,high_frequency,1
C004555,2024-09-08,individual,Briannamouth,FL,86996,high_frequency,0
C004556,2024-01-09,individual,North Davidberg,GA,95184,medium_frequency,2
C004557,2024-08-23,individual,North Megan,NY,63121,seasonal,0
C004558,2022-11-08,individual,Johnfurt,IL,91565,medium_frequency,3
C004559,2023-04-19,individual,West Danielfort,CA,10804,low_frequency,3
C004560,2024-03-16,individual,Vegaton,MI,30263,medium_frequency,1
C004561,2024-12-11,individual,Clarkmouth,MI,33079,medium_frequency,0
C004562,2024-08-31,individual,Daughertyberg,OH,13609,high_frequency,1
C004563,2023-12-12,individual,Markton,CA,50175,seasonal,3
C004564,2024-04-23,individual,Smithtown,TX,78373,low_frequency,2
C004565,2024-11-03,individual,Lindsayport,IL,70015,low_frequency,0
C004566,2024-04-18,individual,Haroldport,PA,49828,high_frequency,3
C004567,2024-05-04,individual,Flemingview,GA,97567,low_frequency,0
C004568,2024-01-22,individual,Reynoldschester,GA,07054,low_frequency,2
C004569,2022-01-01,individual,Kristinaview,CA,21712,medium_frequency,4
C004570,2024-12-24,individual,Port Krystalport,IL,41755,medium_frequency,0
C004571,2023-06-06,individual,Grimesfort,IL,99626,low_frequency,4
C004572,2024-06-02,individual,Morgantown,CA,75370,low_frequency,0
C004573,2023-12-22,individual,Pattonport,MI,42304,medium_frequency,3
C004574,2024-10-30,individual,East Kimberly,PA,80272,low_frequency,1
C004575,2024-09-27,individual,South Davidstad,CA,34329,medium_frequency,0
C004576,2023-08-21,individual,Liuberg,IL,83539,high_frequency,1
C004577,2023-06-01,business,Port Robert,NY,92329,medium_frequency,4
C004578,2024-12-19,individual,Brianfurt,CA,83420,medium_frequency,0
C004579,2024-08-09,individual,Cassandrastad,OH,30503,medium_frequency,0
C004580,2023-12-24,individual,North Heatherchester,PA,21507,low_frequency,1
C004581,2022-01-01,individual,North Gregory,OH,39050,medium_frequency,4
C004582,2024-09-30,individual,Port Lauren,OH,56623,low_frequency,0
C004583,2024-10-02,individual,Bensonfort,OH,41214,low_frequency,0
C004584,2024-09-24,individual,Taylormouth,NY,80883,low_frequency,0
C004585,2023-06-21,individual,South Anthonyland,PA,23684,low_frequency,2
C004586,2024-06-04,individual,Jennaville,FL,12598,high_frequency,0
C004587,2023-10-13,individual,Reneehaven,NY,33426,seasonal,4
C004588,2023-07-05,individual,Holdertown,TX,70867,low_frequency,2
C004589,2024-06-21,individual,North Thomashaven,GA,52416,low_frequency,1
C004590,2024-10-27,individual,Dawsonside,NC,17258,medium_frequency,0
C004591,2024-07-05,individual,Port Christian,GA,76239,high_frequency,0
C004592,2024-01-04,business,Scotttown,MI,36309,medium_frequency,1
C004593,2022-12-12,individual,Taylorchester,OH,34988,high_frequency,0
C004594,2024-11-07,individual,Lake Lisa,IL,10480,medium_frequency,1
C004595,2022-06-06,wholesale,Lake Daniel,MI,22078,medium_frequency,8
C004596,2024-11-29,individual,East Allisonbury,GA,96893,high_frequency,0
C004597,2023-08-17,business,Petersonchester,GA,45815,low_frequency,0
C004598,2023-10-26,business,Delacruzside,NC,06804,medium_frequency,1
C004599,2024-08-12,individual,Spencerburgh,FL,48800,medium_frequency,0
C004600,2024-06-15,individual,Stacyburgh,OH,41102,medium_frequency,2
C004601,2024-03-21,individual,North Emily,OH,91558,medium_frequency,2
C004602,2022-03-29,individual,New Mark,IL,33690,medium_frequency,3
C004603,2024-07-04,individual,Lauraview,NC,06680,high_frequency,1
C004604,2024-11-06,individual,Lake Shirleyview,GA,40543,medium_frequency,0
C004605,2022-01-01,individual,Justinmouth,PA,44874,medium_frequency,6
C004606,2024-08-09,individual,Port James,NC,10554,low_frequency,0
C004607,2024-10-09,individual,East Sherylberg,FL,93945,high_frequency,1
C004608,2023-08-17,individual,Mitchellside,FL,81081,medium_frequency,4
C004609,2024-08-06,wholesale,Flemingland,NY,59581,medium_frequency,1
C004610,2024-04-02,business,Santanafurt,GA,27538,medium_frequency,0
C004611,2024-11-28,individual,Lake Kelly,FL,84585,medium_frequency,0
C004612,2024-04-10,individual,South Geoffrey,NY,25618,medium_frequency,1
C004613,2024-04-07,individual,Cohenland,CA,62725,low_frequency,1
C004614,2022-06-19,individual,Jenniferside,OH,08467,medium_frequency,6
C004615,2024-02-16,individual,New Kristenbury,GA,05967,medium_frequency,0
C004616,2024-11-21,business,Markborough,IL,04852,high_frequency,0
C004617,2023-11-22,business,Lynchbury,IL,43099,medium_frequency,0
C004618,2024-12-08,individual,West Claudia,MI,30573,medium_frequency,0
C004619,2024-08-04,individual,Melanieport,MI,02049,high_frequency,1
C004620,2023-09-08,business,Port Samanthaville,NY,67964,medium_frequency,1
C004621,2023-10-03,individual,Lake Moniquemouth,CA,62651,low_frequency,1
