movement_id,fc_id,sku_id,movement_type,quantity,movement_date,reference_id
MOV681600,FC_CA01,SKU000192,shipment,1,2025-05-05,REF41332
MOV942856,FC_NJ05,SKU000238,adjustment,37,2025-05-06,REF45584
MOV354655,FC_IL06,SKU001206,transfer_out,39,2025-05-29,REF27196
MOV102880,FC_GA04,SKU001496,adjustment,2,2025-05-23,REF32285
MOV936803,FC_IL06,SKU001948,shipment,48,2025-05-29,REF90821
MOV894025,FC_CA01,SKU000921,shipment,4,2025-07-25,REF39496
MOV867164,FC_GA04,SKU001392,adjustment,48,2025-06-27,REF69543
MOV927972,FC_GA04,SKU000011,receipt,11,2025-06-09,REF79091
MOV373157,FC_NJ05,SKU001381,adjustment,27,2025-07-26,REF97846
MOV792230,FC_TX03,SKU000367,transfer_out,9,2025-07-17,REF77643
MOV363237,FC_TX03,SKU001341,receipt,45,2025-06-27,REF13460
MOV144398,FC_IL06,SKU000233,transfer_out,12,2025-07-23,REF11814
MOV494069,FC_IL06,SKU000026,adjustment,13,2025-07-03,REF15514
MOV762475,FC_CA01,SKU001094,transfer_in,40,2025-07-20,REF35452
MOV255049,FC_CA01,SKU000684,receipt,13,2025-07-09,REF34254
MOV739042,FC_CA01,SKU000941,adjustment,19,2025-07-22,REF59567
MOV708881,FC_TX03,SKU001698,transfer_out,23,2025-06-22,REF90578
MOV319287,FC_IL06,SKU001310,receipt,7,2025-07-13,REF25045
MOV826165,FC_TX03,SKU000852,adjustment,17,2025-07-18,REF50428
MOV439792,FC_NJ05,SKU000756,shipment,9,2025-06-04,REF66189
MOV263662,FC_NJ05,SKU000715,adjustment,32,2025-05-30,REF34209
MOV973018,FC_IL06,SKU001581,adjustment,16,2025-06-19,REF32714
MOV763997,FC_FL07,SKU001654,transfer_out,11,2025-07-24,REF57053
MOV207341,FC_WA02,SKU001028,transfer_in,23,2025-06-29,REF59997
MOV417413,FC_GA04,SKU001307,adjustment,22,2025-07-10,REF60014
MOV860429,FC_NJ05,SKU000710,adjustment,42,2025-07-20,REF53471
MOV335300,FC_CA01,SKU000634,adjustment,6,2025-06-30,REF10074
MOV190276,FC_NJ05,SKU001794,adjustment,7,2025-06-27,REF34720
MOV665046,FC_FL07,SKU001037,adjustment,35,2025-05-27,REF98425
MOV369194,FC_GA04,SKU000763,receipt,1,2025-05-01,REF50046
MOV567139,FC_GA04,SKU000344,transfer_out,12,2025-07-06,REF69215
MOV844042,FC_NJ05,SKU001794,transfer_in,43,2025-06-02,REF21702
MOV477706,FC_WA02,SKU000456,receipt,48,2025-05-15,REF50975
MOV532698,FC_CA01,SKU001438,shipment,8,2025-06-05,REF33675
MOV674203,FC_IL06,SKU000763,adjustment,47,2025-06-18,REF51307
MOV260283,FC_NJ05,SKU000697,transfer_in,43,2025-06-02,REF38778
MOV906629,FC_NJ05,SKU001025,receipt,31,2025-05-03,REF33243
MOV194193,FC_NJ05,SKU001436,receipt,15,2025-06-07,REF73101
MOV304193,FC_WA02,SKU000051,adjustment,40,2025-06-19,REF10392
MOV419090,FC_NJ05,SKU000464,transfer_in,17,2025-07-24,REF68916
MOV530087,FC_NJ05,SKU001402,adjustment,28,2025-06-11,REF72038
MOV937032,FC_WA02,SKU001458,transfer_in,1,2025-06-20,REF95088
MOV357865,FC_WA02,SKU001508,transfer_in,43,2025-06-27,REF17171
MOV189106,FC_GA04,SKU001196,adjustment,7,2025-06-16,REF37377
MOV835005,FC_TX03,SKU001897,transfer_out,13,2025-07-15,REF79178
MOV395038,FC_CA01,SKU000413,transfer_out,47,2025-07-10,REF46719
MOV160466,FC_GA04,SKU000479,transfer_in,49,2025-05-21,REF91719
MOV158162,FC_CA01,SKU001480,transfer_out,34,2025-05-08,REF16665
MOV309212,FC_GA04,SKU000035,transfer_in,24,2025-06-28,REF48898
MOV744200,FC_TX03,SKU000045,transfer_out,41,2025-05-04,REF34550
MOV288175,FC_FL07,SKU000598,receipt,35,2025-07-14,REF53116
MOV449938,FC_FL07,SKU000133,receipt,1,2025-06-26,REF17232
MOV884814,FC_IL06,SKU000231,transfer_out,10,2025-06-07,REF18816
MOV987752,FC_CA01,SKU001376,adjustment,42,2025-06-19,REF82951
MOV838004,FC_FL07,SKU000623,transfer_in,40,2025-06-13,REF28284
MOV232102,FC_FL07,SKU000827,transfer_out,36,2025-05-19,REF93815
MOV763368,FC_CA01,SKU001878,shipment,16,2025-06-02,REF95707
MOV345238,FC_GA04,SKU000997,receipt,7,2025-07-09,REF16367
MOV334905,FC_NJ05,SKU001713,receipt,33,2025-05-20,REF63857
MOV603808,FC_NJ05,SKU001184,transfer_in,9,2025-06-24,REF81787
MOV356084,FC_TX03,SKU001439,shipment,2,2025-05-15,REF76783
MOV805044,FC_TX03,SKU000318,transfer_in,22,2025-06-23,REF23024
MOV506619,FC_FL07,SKU001496,transfer_in,31,2025-06-08,REF20696
MOV237126,FC_NJ05,SKU001506,transfer_out,30,2025-06-05,REF94944
MOV648818,FC_FL07,SKU001806,receipt,20,2025-07-16,REF24131
MOV214814,FC_IL06,SKU000826,adjustment,27,2025-06-28,REF79760
MOV292227,FC_TX03,SKU001159,shipment,40,2025-07-01,REF50245
MOV702186,FC_FL07,SKU000935,shipment,39,2025-07-05,REF35229
MOV858872,FC_TX03,SKU001796,receipt,34,2025-05-13,REF82072
MOV881286,FC_TX03,SKU001713,transfer_in,2,2025-07-23,REF98846
MOV321445,FC_FL07,SKU001020,transfer_in,38,2025-05-14,REF53204
MOV437173,FC_GA04,SKU001799,transfer_in,8,2025-06-12,REF95417
MOV405508,FC_IL06,SKU001818,adjustment,2,2025-05-27,REF50288
MOV451636,FC_TX03,SKU000170,adjustment,6,2025-06-29,REF64863
MOV708385,FC_TX03,SKU001977,transfer_in,21,2025-05-22,REF58617
MOV661262,FC_TX03,SKU001289,adjustment,24,2025-05-20,REF58980
MOV362668,FC_NJ05,SKU001263,receipt,37,2025-05-06,REF17925
MOV844709,FC_CA01,SKU000627,transfer_in,40,2025-05-18,REF31698
MOV869830,FC_CA01,SKU000082,adjustment,32,2025-06-10,REF70591
MOV680046,FC_TX03,SKU000669,receipt,17,2025-06-21,REF69526
MOV993003,FC_NJ05,SKU000508,receipt,4,2025-07-26,REF88606
MOV543695,FC_FL07,SKU001734,transfer_in,41,2025-07-20,REF65121
MOV223169,FC_NJ05,SKU001366,transfer_in,5,2025-05-11,REF41059
MOV102069,FC_FL07,SKU000857,transfer_out,12,2025-05-08,REF42993
MOV397614,FC_TX03,SKU000087,transfer_in,48,2025-05-28,REF47922
MOV220443,FC_GA04,SKU001140,shipment,26,2025-07-22,REF16340
MOV421558,FC_NJ05,SKU001602,shipment,28,2025-06-22,REF64647
MOV656912,FC_NJ05,SKU000382,shipment,32,2025-06-28,REF12694
MOV546984,FC_IL06,SKU001038,transfer_in,6,2025-05-20,REF69913
MOV986747,FC_GA04,SKU000242,transfer_in,23,2025-06-06,REF61858
MOV172939,FC_IL06,SKU001128,transfer_out,23,2025-07-08,REF44707
MOV367033,FC_GA04,SKU001251,transfer_out,44,2025-07-26,REF79558
MOV722115,FC_FL07,SKU001576,receipt,32,2025-05-04,REF61088
MOV431493,FC_IL06,SKU001448,receipt,20,2025-06-24,REF40059
MOV576197,FC_TX03,SKU000527,adjustment,39,2025-07-26,REF91562
MOV336976,FC_GA04,SKU000516,transfer_out,21,2025-07-19,REF10219
MOV166228,FC_TX03,SKU000488,receipt,39,2025-05-19,REF99657
MOV811899,FC_CA01,SKU001728,shipment,23,2025-05-08,REF17877
MOV450055,FC_GA04,SKU001358,receipt,29,2025-07-07,REF70238
MOV213671,FC_NJ05,SKU001334,transfer_in,39,2025-06-09,REF84442
MOV863386,FC_WA02,SKU001331,receipt,13,2025-06-26,REF49712
MOV336069,FC_FL07,SKU000653,transfer_in,20,2025-06-22,REF21385
MOV843546,FC_TX03,SKU001667,shipment,4,2025-06-19,REF52926
MOV904061,FC_CA01,SKU000181,receipt,22,2025-07-11,REF61047
MOV688188,FC_NJ05,SKU000920,transfer_out,32,2025-06-10,REF71940
MOV413766,FC_CA01,SKU001633,receipt,24,2025-07-01,REF81659
MOV785936,FC_CA01,SKU000574,receipt,35,2025-05-26,REF68817
MOV447294,FC_GA04,SKU000202,transfer_out,17,2025-06-18,REF61245
MOV866289,FC_GA04,SKU000526,transfer_out,39,2025-05-13,REF22259
MOV649442,FC_FL07,SKU001697,adjustment,9,2025-06-15,REF53326
MOV397056,FC_WA02,SKU001568,transfer_out,34,2025-07-04,REF12815
MOV771311,FC_CA01,SKU000740,receipt,30,2025-06-09,REF51487
MOV609119,FC_NJ05,SKU001674,transfer_in,32,2025-04-29,REF29790
MOV987927,FC_FL07,SKU001821,transfer_in,27,2025-05-13,REF48482
MOV452014,FC_FL07,SKU001119,adjustment,37,2025-06-21,REF55284
MOV261084,FC_NJ05,SKU001285,transfer_in,28,2025-06-12,REF74949
MOV915952,FC_FL07,SKU001860,transfer_in,29,2025-05-10,REF40919
MOV114044,FC_GA04,SKU001724,transfer_out,12,2025-07-01,REF55967
MOV741275,FC_TX03,SKU001398,transfer_in,1,2025-07-10,REF71622
MOV547891,FC_WA02,SKU001630,transfer_in,12,2025-05-09,REF81019
MOV787620,FC_CA01,SKU001553,transfer_out,19,2025-07-10,REF14913
MOV220479,FC_TX03,SKU000846,transfer_in,23,2025-06-03,REF96999
MOV491283,FC_WA02,SKU000882,adjustment,13,2025-05-11,REF37437
MOV299255,FC_TX03,SKU000082,transfer_in,16,2025-05-27,REF22858
MOV277889,FC_WA02,SKU001299,transfer_out,40,2025-05-18,REF18333
MOV476508,FC_TX03,SKU000062,receipt,41,2025-05-03,REF98662
MOV973764,FC_GA04,SKU001640,shipment,6,2025-05-19,REF42485
MOV596805,FC_GA04,SKU001171,shipment,40,2025-07-19,REF93977
MOV608805,FC_IL06,SKU000378,transfer_in,30,2025-06-14,REF97059
MOV817561,FC_FL07,SKU001343,adjustment,15,2025-07-19,REF43508
MOV867336,FC_WA02,SKU000119,receipt,31,2025-07-15,REF71477
MOV996893,FC_NJ05,SKU000116,adjustment,49,2025-05-27,REF67033
MOV596346,FC_GA04,SKU001367,transfer_out,35,2025-05-22,REF77925
MOV736182,FC_FL07,SKU001199,transfer_out,33,2025-06-08,REF12701
MOV108658,FC_NJ05,SKU001411,adjustment,34,2025-05-03,REF35515
MOV915754,FC_IL06,SKU000594,adjustment,36,2025-05-11,REF14123
MOV493707,FC_TX03,SKU001649,adjustment,45,2025-06-06,REF40122
MOV179461,FC_GA04,SKU000613,transfer_in,13,2025-07-16,REF92439
MOV980395,FC_WA02,SKU000201,transfer_out,25,2025-07-16,REF72319
MOV940685,FC_IL06,SKU001928,shipment,34,2025-07-04,REF71155
MOV218881,FC_TX03,SKU001464,adjustment,1,2025-07-04,REF27380
MOV925373,FC_TX03,SKU000518,transfer_out,1,2025-05-13,REF82419
MOV152132,FC_CA01,SKU000768,transfer_in,16,2025-05-27,REF47258
MOV231871,FC_CA01,SKU001080,transfer_out,30,2025-05-26,REF25499
MOV499816,FC_WA02,SKU001520,receipt,18,2025-06-08,REF15712
MOV888078,FC_IL06,SKU000461,adjustment,31,2025-07-16,REF73854
MOV279675,FC_WA02,SKU000268,shipment,48,2025-06-25,REF91393
MOV975367,FC_NJ05,SKU000010,adjustment,38,2025-06-17,REF87243
MOV470287,FC_IL06,SKU000584,receipt,9,2025-05-31,REF35233
MOV899277,FC_IL06,SKU001123,receipt,7,2025-05-26,REF53065
MOV612402,FC_FL07,SKU001221,adjustment,32,2025-06-01,REF62104
MOV655359,FC_WA02,SKU000737,shipment,23,2025-07-18,REF39609
MOV410091,FC_GA04,SKU001709,adjustment,40,2025-07-18,REF79164
MOV288763,FC_IL06,SKU000181,shipment,20,2025-06-30,REF28695
MOV568614,FC_TX03,SKU000352,shipment,12,2025-06-14,REF79077
MOV727928,FC_TX03,SKU000198,shipment,31,2025-05-18,REF43866
MOV650414,FC_GA04,SKU001079,receipt,39,2025-05-23,REF93680
MOV339797,FC_WA02,SKU001871,transfer_out,45,2025-05-18,REF38444
MOV303855,FC_WA02,SKU000935,shipment,33,2025-06-07,REF29055
MOV380320,FC_GA04,SKU001301,transfer_in,6,2025-07-12,REF76635
MOV700262,FC_FL07,SKU000989,adjustment,9,2025-05-03,REF10611
MOV120904,FC_TX03,SKU001965,receipt,3,2025-07-17,REF22929
MOV724061,FC_CA01,SKU001301,adjustment,3,2025-05-01,REF85578
MOV315487,FC_FL07,SKU000510,shipment,30,2025-06-22,REF72181
MOV947760,FC_WA02,SKU000737,receipt,13,2025-07-01,REF63364
MOV807930,FC_CA01,SKU000172,transfer_out,25,2025-07-02,REF95247
MOV187874,FC_FL07,SKU000712,transfer_out,43,2025-06-28,REF96773
MOV891109,FC_FL07,SKU001840,adjustment,39,2025-05-29,REF70881
MOV300386,FC_WA02,SKU000253,transfer_in,1,2025-05-19,REF33924
MOV834722,FC_IL06,SKU001126,transfer_out,18,2025-05-11,REF18010
MOV801746,FC_NJ05,SKU000070,transfer_out,2,2025-06-06,REF97902
MOV309680,FC_NJ05,SKU001626,transfer_in,35,2025-06-29,REF39387
MOV700275,FC_NJ05,SKU001077,shipment,25,2025-06-27,REF59022
MOV791741,FC_WA02,SKU000268,transfer_in,34,2025-05-20,REF46809
MOV210213,FC_TX03,SKU000645,adjustment,34,2025-04-29,REF40882
MOV931032,FC_CA01,SKU000931,receipt,36,2025-07-19,REF43920
MOV853847,FC_CA01,SKU000475,adjustment,12,2025-07-22,REF56681
MOV466406,FC_FL07,SKU001349,transfer_in,32,2025-07-05,REF55243
MOV158495,FC_GA04,SKU001180,transfer_in,14,2025-05-09,REF44507
MOV453440,FC_CA01,SKU001492,adjustment,1,2025-05-18,REF17403
MOV809941,FC_TX03,SKU000034,adjustment,1,2025-07-15,REF73657
MOV795437,FC_CA01,SKU001201,adjustment,23,2025-07-10,REF95406
MOV763129,FC_NJ05,SKU001908,shipment,45,2025-05-20,REF16753
MOV131214,FC_TX03,SKU000049,receipt,37,2025-05-15,REF27607
MOV978224,FC_NJ05,SKU001764,transfer_out,7,2025-07-16,REF87596
MOV103626,FC_NJ05,SKU000852,shipment,31,2025-05-04,REF98025
MOV562106,FC_FL07,SKU001867,transfer_in,2,2025-06-10,REF41779
MOV602805,FC_FL07,SKU000660,adjustment,10,2025-07-02,REF96441
MOV936625,FC_CA01,SKU001864,receipt,29,2025-06-10,REF52971
MOV491364,FC_NJ05,SKU000963,receipt,6,2025-06-03,REF14706
MOV896484,FC_IL06,SKU001429,receipt,4,2025-05-26,REF50100
MOV866746,FC_WA02,SKU001532,transfer_in,35,2025-07-20,REF61557
MOV901185,FC_GA04,SKU000752,shipment,10,2025-05-16,REF32650
MOV961089,FC_GA04,SKU000917,adjustment,6,2025-04-30,REF98926
MOV302565,FC_NJ05,SKU001758,transfer_in,16,2025-06-06,REF88936
MOV730147,FC_NJ05,SKU001887,shipment,14,2025-06-25,REF53893
MOV596956,FC_GA04,SKU001722,shipment,46,2025-07-07,REF55444
MOV357313,FC_NJ05,SKU000117,transfer_in,15,2025-07-19,REF77671
MOV146120,FC_GA04,SKU001027,adjustment,47,2025-07-27,REF94024
MOV287614,FC_FL07,SKU001349,transfer_in,26,2025-06-27,REF86593
MOV721948,FC_TX03,SKU001502,transfer_in,39,2025-05-09,REF34358
MOV764844,FC_WA02,SKU001542,receipt,40,2025-05-01,REF27075
MOV647182,FC_IL06,SKU000159,adjustment,28,2025-07-21,REF16771
MOV268723,FC_IL06,SKU000285,transfer_out,14,2025-05-05,REF40056
MOV280465,FC_GA04,SKU000036,transfer_in,49,2025-07-04,REF62971
MOV387484,FC_NJ05,SKU000547,transfer_in,44,2025-07-06,REF10907
MOV183953,FC_TX03,SKU001411,receipt,43,2025-07-08,REF23961
MOV512654,FC_IL06,SKU001899,shipment,34,2025-06-08,REF28293
MOV638749,FC_GA04,SKU000602,transfer_in,16,2025-06-28,REF29742
MOV563867,FC_IL06,SKU000813,transfer_in,35,2025-06-23,REF94741
MOV818194,FC_TX03,SKU001086,receipt,1,2025-05-22,REF18189
MOV665400,FC_WA02,SKU001012,shipment,38,2025-05-08,REF98822
MOV474819,FC_WA02,SKU001609,transfer_in,26,2025-05-30,REF56336
MOV132910,FC_CA01,SKU001783,adjustment,16,2025-06-13,REF82718
MOV908661,FC_NJ05,SKU001564,shipment,7,2025-06-09,REF22599
MOV926260,FC_IL06,SKU000985,adjustment,10,2025-07-07,REF42583
MOV812136,FC_FL07,SKU000933,transfer_out,31,2025-05-03,REF79489
MOV442741,FC_GA04,SKU001987,adjustment,40,2025-06-17,REF57300
MOV121480,FC_FL07,SKU001018,shipment,37,2025-07-03,REF17043
MOV220926,FC_TX03,SKU000310,transfer_out,34,2025-07-04,REF68590
MOV546611,FC_GA04,SKU000054,receipt,2,2025-07-08,REF85420
MOV278480,FC_IL06,SKU000469,transfer_in,9,2025-05-02,REF86472
MOV749812,FC_IL06,SKU000935,transfer_out,28,2025-07-16,REF15851
MOV585407,FC_FL07,SKU000464,shipment,32,2025-05-14,REF70175
MOV671926,FC_FL07,SKU001729,transfer_out,42,2025-07-27,REF10253
MOV755224,FC_IL06,SKU001261,adjustment,9,2025-07-09,REF11667
MOV956832,FC_GA04,SKU001765,transfer_out,18,2025-06-30,REF76564
MOV944940,FC_CA01,SKU000031,receipt,42,2025-06-03,REF28602
MOV458346,FC_IL06,SKU001438,transfer_in,46,2025-07-22,REF84020
MOV402760,FC_TX03,SKU000986,shipment,47,2025-06-07,REF35910
MOV138045,FC_FL07,SKU000499,receipt,6,2025-07-08,REF79417
MOV701332,FC_GA04,SKU001775,receipt,48,2025-06-09,REF49942
MOV557109,FC_IL06,SKU001242,transfer_out,14,2025-06-23,REF59422
MOV293199,FC_NJ05,SKU000944,transfer_out,31,2025-07-20,REF47868
MOV989109,FC_GA04,SKU000035,receipt,36,2025-05-17,REF46327
MOV215867,FC_TX03,SKU000878,adjustment,32,2025-05-22,REF44672
MOV751249,FC_GA04,SKU000963,transfer_in,35,2025-06-22,REF89413
MOV884325,FC_NJ05,SKU000996,adjustment,33,2025-05-13,REF54030
MOV474836,FC_GA04,SKU000038,shipment,25,2025-05-27,REF86800
MOV471973,FC_TX03,SKU001835,shipment,5,2025-06-23,REF58533
MOV284528,FC_GA04,SKU001570,adjustment,16,2025-06-22,REF90842
MOV935177,FC_WA02,SKU000316,adjustment,48,2025-05-14,REF22004
MOV550651,FC_FL07,SKU000501,adjustment,46,2025-07-08,REF74141
MOV241431,FC_IL06,SKU000504,shipment,30,2025-05-11,REF42238
MOV418616,FC_FL07,SKU000387,transfer_out,20,2025-05-02,REF33337
MOV934251,FC_WA02,SKU001483,adjustment,20,2025-07-16,REF81779
MOV580620,FC_FL07,SKU000833,receipt,20,2025-06-25,REF96313
MOV478066,FC_WA02,SKU000200,transfer_out,9,2025-06-12,REF34942
MOV545538,FC_FL07,SKU000122,receipt,16,2025-07-25,REF41339
MOV936588,FC_NJ05,SKU000724,adjustment,37,2025-06-30,REF69785
MOV428268,FC_FL07,SKU000431,transfer_out,34,2025-06-26,REF84737
MOV440430,FC_IL06,SKU000653,transfer_out,28,2025-05-20,REF27512
MOV383336,FC_IL06,SKU000840,shipment,38,2025-07-11,REF60140
MOV503078,FC_GA04,SKU000570,transfer_out,47,2025-06-21,REF87245
MOV935424,FC_CA01,SKU000470,transfer_out,7,2025-06-07,REF74738
MOV499393,FC_NJ05,SKU001287,transfer_out,23,2025-07-05,REF19530
MOV326849,FC_WA02,SKU001082,receipt,37,2025-06-07,REF20893
MOV579538,FC_FL07,SKU000879,transfer_in,20,2025-05-21,REF63302
MOV903931,FC_IL06,SKU000447,adjustment,40,2025-07-17,REF84229
MOV845253,FC_NJ05,SKU000170,shipment,36,2025-06-07,REF54179
MOV367297,FC_IL06,SKU001244,adjustment,19,2025-05-04,REF92572
MOV310387,FC_IL06,SKU001514,adjustment,5,2025-05-30,REF66393
MOV899819,FC_CA01,SKU001172,transfer_out,13,2025-07-24,REF77349
MOV580612,FC_IL06,SKU000330,shipment,37,2025-07-10,REF49196
MOV851628,FC_NJ05,SKU000459,transfer_out,29,2025-05-12,REF90781
MOV181240,FC_GA04,SKU000965,adjustment,27,2025-05-12,REF86231
MOV849465,FC_TX03,SKU000195,transfer_out,38,2025-07-12,REF36303
MOV117836,FC_WA02,SKU001587,transfer_in,22,2025-05-27,REF35947
MOV190451,FC_IL06,SKU001210,transfer_in,49,2025-05-06,REF99081
MOV823892,FC_TX03,SKU000352,receipt,33,2025-05-21,REF14311
MOV196914,FC_CA01,SKU000037,shipment,24,2025-05-13,REF19419
MOV930334,FC_GA04,SKU001816,receipt,7,2025-07-24,REF56610
MOV481796,FC_NJ05,SKU001072,shipment,14,2025-07-27,REF15766
MOV137135,FC_GA04,SKU000526,transfer_in,37,2025-05-10,REF72048
MOV762777,FC_GA04,SKU001846,transfer_out,10,2025-07-13,REF84778
MOV271063,FC_TX03,SKU000970,transfer_out,3,2025-05-12,REF52637
MOV966215,FC_WA02,SKU001905,transfer_in,34,2025-07-13,REF66277
MOV534156,FC_GA04,SKU000663,transfer_out,15,2025-07-01,REF45536
MOV180187,FC_FL07,SKU001163,receipt,32,2025-06-19,REF72705
MOV926422,FC_WA02,SKU001334,transfer_in,1,2025-05-24,REF29923
MOV732729,FC_CA01,SKU000113,transfer_in,25,2025-05-25,REF82153
MOV926382,FC_TX03,SKU000108,shipment,18,2025-07-16,REF81902
MOV979778,FC_IL06,SKU001667,adjustment,9,2025-05-02,REF59753
MOV394294,FC_GA04,SKU001870,receipt,44,2025-06-29,REF98614
MOV911025,FC_GA04,SKU001725,receipt,17,2025-05-03,REF61508
MOV644468,FC_TX03,SKU000380,transfer_out,9,2025-07-12,REF52978
MOV673199,FC_CA01,SKU001872,shipment,43,2025-04-29,REF96832
MOV761300,FC_WA02,SKU000121,shipment,3,2025-06-05,REF88128
MOV689605,FC_GA04,SKU000443,transfer_out,22,2025-07-11,REF45051
MOV347861,FC_GA04,SKU001965,transfer_out,3,2025-07-26,REF49292
MOV769623,FC_NJ05,SKU001178,transfer_in,10,2025-06-25,REF57480
MOV731699,FC_GA04,SKU001352,transfer_in,46,2025-07-20,REF73360
MOV724836,FC_TX03,SKU000500,shipment,46,2025-06-02,REF77691
MOV906142,FC_IL06,SKU001254,adjustment,15,2025-05-15,REF98398
MOV980470,FC_IL06,SKU000368,adjustment,38,2025-05-22,REF29687
MOV964389,FC_WA02,SKU000322,adjustment,22,2025-05-27,REF71620
MOV172227,FC_CA01,SKU001620,adjustment,2,2025-05-07,REF45643
MOV557829,FC_TX03,SKU001187,transfer_out,37,2025-05-11,REF92697
MOV964337,FC_FL07,SKU000830,transfer_in,2,2025-07-18,REF68585
MOV597568,FC_FL07,SKU001189,adjustment,42,2025-05-13,REF10101
MOV672470,FC_TX03,SKU000772,transfer_out,37,2025-07-03,REF16647
MOV580188,FC_FL07,SKU000033,shipment,43,2025-06-30,REF87510
MOV947861,FC_IL06,SKU001874,adjustment,1,2025-05-27,REF81675
MOV936443,FC_NJ05,SKU000596,adjustment,6,2025-05-18,REF51863
MOV487451,FC_FL07,SKU001123,adjustment,30,2025-05-17,REF81608
MOV182326,FC_WA02,SKU000555,adjustment,41,2025-04-30,REF61775
MOV552411,FC_TX03,SKU001918,receipt,38,2025-07-25,REF61918
MOV190485,FC_FL07,SKU000982,transfer_in,9,2025-05-16,REF82613
MOV929257,FC_IL06,SKU000335,shipment,48,2025-05-09,REF59755
MOV389374,FC_WA02,SKU001536,receipt,18,2025-05-10,REF39069
MOV292865,FC_GA04,SKU000070,transfer_out,19,2025-07-22,REF13562
MOV695342,FC_FL07,SKU001397,shipment,5,2025-07-05,REF99249
MOV950240,FC_NJ05,SKU000181,shipment,34,2025-06-06,REF36800
MOV763725,FC_CA01,SKU000934,shipment,41,2025-07-13,REF51944
MOV669924,FC_NJ05,SKU001900,adjustment,47,2025-07-17,REF69798
MOV904051,FC_NJ05,SKU000800,adjustment,8,2025-06-23,REF29997
MOV972961,FC_GA04,SKU001378,shipment,25,2025-05-06,REF28693
MOV747643,FC_WA02,SKU000311,transfer_out,40,2025-05-30,REF90555
MOV191774,FC_FL07,SKU001314,shipment,42,2025-06-09,REF11832
MOV976744,FC_CA01,SKU000138,transfer_out,32,2025-05-21,REF84491
MOV724282,FC_CA01,SKU000535,adjustment,20,2025-06-21,REF87910
MOV797919,FC_IL06,SKU001309,adjustment,36,2025-06-20,REF87978
MOV993576,FC_NJ05,SKU000248,transfer_out,36,2025-05-01,REF57587
MOV774262,FC_CA01,SKU000446,adjustment,4,2025-05-15,REF23241
MOV454351,FC_IL06,SKU001417,shipment,28,2025-05-11,REF58757
MOV858167,FC_NJ05,SKU000276,transfer_out,9,2025-07-23,REF72223
MOV998495,FC_WA02,SKU000539,adjustment,47,2025-05-27,REF24708
MOV741676,FC_WA02,SKU001672,transfer_in,47,2025-05-16,REF29725
MOV922296,FC_WA02,SKU001221,shipment,7,2025-07-12,REF85931
MOV185681,FC_GA04,SKU001566,receipt,33,2025-05-29,REF35717
MOV933504,FC_FL07,SKU000038,receipt,33,2025-05-24,REF91925
MOV554876,FC_FL07,SKU000236,adjustment,10,2025-05-07,REF90473
MOV191499,FC_NJ05,SKU001589,transfer_in,15,2025-06-25,REF80346
MOV980708,FC_NJ05,SKU000476,transfer_out,36,2025-06-11,REF79029
MOV579239,FC_CA01,SKU001713,transfer_in,42,2025-07-25,REF53132
MOV685614,FC_GA04,SKU001843,adjustment,15,2025-05-11,REF68457
MOV303646,FC_IL06,SKU001734,shipment,45,2025-05-31,REF63992
MOV287829,FC_WA02,SKU001586,shipment,35,2025-05-18,REF32732
MOV507103,FC_TX03,SKU000047,receipt,25,2025-05-09,REF14214
MOV110265,FC_IL06,SKU001245,transfer_in,7,2025-05-16,REF71445
MOV992434,FC_NJ05,SKU001453,shipment,33,2025-05-02,REF36326
MOV227333,FC_WA02,SKU000991,shipment,38,2025-07-05,REF49999
MOV891443,FC_CA01,SKU000318,transfer_out,18,2025-05-28,REF30665
MOV460996,FC_GA04,SKU001171,shipment,36,2025-07-12,REF24408
MOV159401,FC_IL06,SKU000335,shipment,20,2025-07-09,REF24350
MOV807577,FC_WA02,SKU000440,transfer_out,21,2025-07-22,REF21444
MOV146493,FC_IL06,SKU000069,receipt,18,2025-07-16,REF88820
MOV892489,FC_TX03,SKU000306,receipt,43,2025-04-29,REF10398
MOV482508,FC_NJ05,SKU000996,receipt,10,2025-05-19,REF91992
MOV560997,FC_IL06,SKU001450,transfer_out,8,2025-05-03,REF96519
MOV884121,FC_NJ05,SKU000131,shipment,30,2025-06-22,REF76773
MOV800626,FC_TX03,SKU000616,transfer_in,36,2025-06-05,REF98534
MOV789301,FC_FL07,SKU000041,adjustment,44,2025-05-10,REF72799
MOV234542,FC_TX03,SKU000685,transfer_in,47,2025-07-07,REF88993
MOV287670,FC_FL07,SKU000413,transfer_in,26,2025-07-26,REF81403
MOV640723,FC_FL07,SKU000852,receipt,11,2025-05-19,REF28075
MOV237391,FC_WA02,SKU000565,shipment,8,2025-07-01,REF85917
MOV655187,FC_GA04,SKU000279,transfer_in,16,2025-05-23,REF74033
MOV410089,FC_IL06,SKU001126,receipt,40,2025-06-08,REF20166
MOV280333,FC_CA01,SKU001355,transfer_out,3,2025-05-15,REF13196
MOV583784,FC_GA04,SKU001054,adjustment,13,2025-05-04,REF69324
MOV314744,FC_NJ05,SKU001158,adjustment,36,2025-05-06,REF91589
MOV612349,FC_FL07,SKU001378,adjustment,31,2025-05-05,REF72666
MOV439303,FC_GA04,SKU001373,transfer_out,5,2025-07-06,REF71106
MOV516124,FC_TX03,SKU000377,shipment,18,2025-05-16,REF77468
