order_id,customer_id,order_date,order_total,shipping_cost,shipping_method,fulfillment_center,order_status,total_weight,customer_zip
ORD00006265,C002938,2023-02-22,82.15,0.0,standard_free,FC_WA02,delivered,4.97,79794
ORD00006266,C006715,2024-03-19,352.67,0.0,standard_free,FC_NJ05,delivered,9.07,89059
ORD00006267,C008825,2023-06-26,447.23,0.0,standard_free,FC_IL06,delivered,7.89,42566
ORD00006268,C002729,2023-07-08,19.16,8.99,standard,FC_WA02,delivered,3.19,82856
ORD00006269,C009480,2024-09-25,51.58,8.99,standard,FC_GA04,delivered,1.05,74429
ORD00006270,C000925,2023-11-05,391.24,0.0,standard_free,FC_IL06,delivered,2.38,45415
ORD00006271,C000460,2024-04-01,1419.23,0.0,standard_free,FC_TX03,delivered,6.11,94658
ORD00006272,C009853,2024-09-11,122.16,0.0,standard_free,FC_FL07,delivered,0.87,80765
ORD00006273,C000710,2023-07-19,126.15,0.0,standard_free,FC_WA02,delivered,5.77,08801
ORD00006274,C000077,2024-05-13,174.1,0.0,standard_free,FC_CA01,delivered,18.94,48935
ORD00006275,C000460,2023-08-15,426.16,0.0,standard_free,FC_TX03,delivered,17.56,94658
ORD00006276,C000545,2023-12-16,231.07,0.0,standard_free,FC_TX03,delivered,1.44,98255
ORD00006277,C000446,2024-12-24,682.89,0.0,standard_free,FC_TX03,delivered,8.04,40363
ORD00006278,C008912,2024-04-27,349.26,0.0,standard_free,FC_GA04,delivered,9.95,99797
ORD00006279,C005222,2022-09-17,52.19,8.99,standard,FC_FL07,delivered,2.23,42573
ORD00006280,C004012,2023-08-03,142.36,0.0,standard_free,FC_WA02,delivered,6.61,00691
ORD00006281,C005716,2024-11-16,784.63,0.0,standard_free,,delivered,6.28,58353
ORD00006282,C002993,2022-11-17,34.38,8.99,standard,FC_FL07,delivered,5.77,13998
ORD00006283,C009338,2024-09-22,345.72,0.0,standard_free,FC_CA01,delivered,10.72,69754
ORD00006284,C008993,2024-04-30,1143.58,0.0,standard_free,FC_IL06,delivered,5.49,64871
ORD00006285,C001242,2022-12-24,2326.76,0.0,standard_free,FC_CA01,delivered,14.67,68807
ORD00006286,C000677,2024-10-24,21.6,8.99,standard,FC_FL07,delivered,2.63,39487
ORD00006287,C004513,2024-08-12,17.56,8.99,standard,,delivered,5.82,46980
ORD00006288,C009453,2024-01-02,102.85,0.0,standard_free,FC_TX03,delivered,4.77,03882
ORD00006289,C006888,2022-06-21,6.7,8.99,standard,FC_GA04,delivered,1.13,21124
ORD00006290,C004468,2024-01-15,14.71,8.99,standard,FC_CA01,delivered,1.17,20019
ORD00006291,C000124,2023-09-02,158.19,0.0,standard_free,FC_GA04,delivered,4.18,16407
ORD00006292,C001986,2024-10-19,55.94,8.99,standard,FC_CA01,delivered,3.36,22208
ORD00006293,C003955,2024-09-05,586.62,0.0,standard_free,,delivered,3.01,51491
ORD00006294,C003457,2023-11-07,204.62,0.0,standard_free,,delivered,9.97,28615
ORD00006295,C001173,2024-12-19,1814.76,0.0,standard_free,,delivered,15.92,37236
ORD00006296,C003657,2023-05-24,203.21,0.0,standard_free,FC_IL06,delivered,2.7,51285
ORD00006297,C004819,2024-12-03,50.27,15.99,expedited,FC_TX03,delivered,3.72,07147
ORD00006298,C002291,2024-04-03,137.74,0.0,standard_free,FC_TX03,delivered,1.82,23965
ORD00006299,C000775,2024-07-22,20.68,8.99,standard,FC_WA02,delivered,3.82,97242
ORD00006300,C000818,2024-03-07,151.94,0.0,standard_free,FC_TX03,delivered,6.73,92703
ORD00006301,C007268,2023-07-12,211.91,0.0,standard_free,,delivered,4.56,87271
ORD00006302,C005057,2023-11-28,368.7,0.0,standard_free,FC_CA01,delivered,3.53,82935
ORD00006303,C007067,2023-03-21,24.33,8.99,standard,FC_TX03,delivered,2.54,98248
ORD00006304,C002255,2024-08-02,61.82,0.0,standard_free,FC_WA02,delivered,0.98,60390
ORD00006305,C009766,2023-02-27,123.9,0.0,standard_free,FC_CA01,delivered,7.23,68092
ORD00006306,C006429,2024-08-25,173.28,0.0,standard_free,FC_FL07,delivered,1.65,17674
ORD00006307,C002803,2023-09-27,138.94,0.0,standard_free,FC_TX03,delivered,11.05,30024
ORD00006308,C004631,2024-03-16,198.16,0.0,standard_free,FC_WA02,delivered,1.04,67936
ORD00006309,C008201,2024-05-05,920.91,0.0,standard_free,FC_WA02,delivered,22.44,25906
ORD00006310,C004082,2024-11-23,250.73,0.0,standard_free,FC_TX03,delivered,8.84,15619
ORD00006311,C003109,2024-05-02,501.78,0.0,standard_free,FC_WA02,delivered,2.05,50559
ORD00006312,C008608,2023-12-23,79.44,0.0,standard_free,FC_TX03,delivered,3.76,77424
ORD00006313,C008382,2024-07-02,661.78,0.0,standard_free,FC_GA04,delivered,5.85,19836
ORD00006314,C002695,2024-10-03,43.13,8.99,standard,FC_NJ05,delivered,3.19,14838
ORD00006315,C003923,2024-04-20,616.64,0.0,standard_free,,cancelled,7.09,44112
ORD00006316,C007709,2023-12-13,62.86,8.99,standard,FC_WA02,delivered,7.61,26386
ORD00006317,C004911,2023-12-09,159.61,0.0,standard_free,FC_FL07,delivered,6.41,62587
ORD00006318,C003963,2023-04-30,619.36,0.0,standard_free,FC_NJ05,delivered,2.52,99912
ORD00006319,C001191,2024-04-23,175.6,0.0,standard_free,,delivered,6.07,08370
ORD00006320,C007947,2024-09-13,1483.93,0.0,standard_free,FC_CA01,delivered,9.24,30918
ORD00006321,C004564,2024-05-18,49.05,15.99,expedited,FC_TX03,delivered,2.82,78373
ORD00006322,C006716,2023-05-05,3.79,8.99,standard,FC_FL07,delivered,5.7,15051
ORD00006323,C001613,2022-12-09,150.49,0.0,standard_free,FC_TX03,delivered,2.72,82658
ORD00006324,C002818,2023-09-21,49.61,8.99,standard,FC_CA01,delivered,0.77,47288
ORD00006325,C003622,2024-01-23,63.45,8.99,standard,FC_GA04,delivered,4.42,39311
ORD00006326,C002189,2022-07-03,155.43,0.0,standard_free,,delivered,3.42,89354
ORD00006327,C003375,2024-10-23,335.16,0.0,standard_free,FC_TX03,delivered,5.84,60558
ORD00006328,C007370,2024-11-07,331.09,0.0,standard_free,,delivered,5.26,81701
ORD00006329,C006840,2024-02-01,29.27,8.99,standard,FC_NJ05,delivered,6.31,12915
ORD00006330,C003835,2022-10-22,910.66,0.0,standard_free,FC_FL07,delivered,22.52,26110
ORD00006331,C001526,2024-06-25,30.07,8.99,standard,FC_WA02,delivered,1.69,79063
ORD00006332,C002094,2024-01-02,95.37,0.0,standard_free,FC_GA04,delivered,3.15,16032
ORD00006333,C002410,2024-06-04,189.74,0.0,standard_free,,delivered,7.46,48156
ORD00006334,C006836,2023-08-27,141.16,0.0,standard_free,FC_NJ05,delivered,6.68,64769
ORD00006335,C003367,2024-12-21,102.41,0.0,standard_free,FC_WA02,delivered,2.67,47778
ORD00006336,C002088,2024-08-08,18.95,8.99,standard,FC_TX03,delivered,3.8,32740
ORD00006337,C000977,2024-05-24,4.68,8.99,standard,FC_IL06,delivered,2.3,19985
ORD00006338,C002227,2023-12-15,690.2,0.0,standard_free,FC_IL06,delivered,4.72,47872
ORD00006339,C007849,2024-10-30,92.53,0.0,standard_free,FC_TX03,delivered,0.93,59882
ORD00006340,C006216,2022-11-06,390.56,0.0,standard_free,FC_CA01,delivered,4.83,70420
ORD00006341,C008031,2024-10-23,142.24,0.0,standard_free,,delivered,3.07,25214
ORD00006342,C005652,2022-10-28,655.02,0.0,standard_free,FC_NJ05,delivered,6.66,88028
ORD00006343,C007806,2024-11-24,324.49,0.0,standard_free,,delivered,3.49,74388
ORD00006344,C007019,2024-03-15,1151.84,0.0,standard_free,FC_TX03,delivered,5.6,40143
ORD00006345,C006199,2024-06-21,25.6,8.99,standard,,delivered,0.32,12793
ORD00006346,C000107,2024-04-03,788.48,0.0,standard_free,FC_GA04,delivered,2.94,87563
ORD00006347,C009124,2023-06-13,128.16,0.0,standard_free,FC_GA04,delivered,10.7,80181
ORD00006348,C001261,2024-09-28,278.1,0.0,standard_free,FC_WA02,delivered,1.18,59402
ORD00006349,C001417,2024-02-29,52.68,8.99,standard,FC_WA02,delivered,0.81,09179
ORD00006350,C002074,2024-04-09,146.1,0.0,standard_free,,delivered,2.41,84459
ORD00006351,C002590,2022-10-06,291.49,0.0,standard_free,FC_CA01,delivered,1.21,68301
ORD00006352,C008259,2023-03-03,200.16,0.0,standard_free,FC_GA04,delivered,2.44,81121
ORD00006353,C001741,2024-10-09,34.65,0.0,standard_free,FC_IL06,delivered,2.04,72147
ORD00006354,C008442,2024-05-19,133.33,0.0,standard_free,FC_CA01,delivered,2.19,77933
ORD00006355,C005591,2024-09-26,760.52,0.0,standard_free,,delivered,10.16,07999
ORD00006356,C005071,2024-09-07,11.1,8.99,standard,FC_WA02,delivered,3.35,65249
ORD00006357,C009689,2024-09-24,139.22,0.0,standard_free,FC_NJ05,delivered,1.98,64769
ORD00006358,C006253,2023-12-20,134.93,0.0,standard_free,FC_CA01,delivered,2.59,13743
ORD00006359,C005020,2024-08-01,94.97,0.0,standard_free,FC_FL07,delivered,2.19,25469
ORD00006360,C007620,2024-10-22,1077.79,0.0,standard_free,FC_FL07,delivered,9.89,61122
ORD00006361,C006465,2024-01-10,65.66,8.99,standard,,delivered,0.43,16636
ORD00006362,C004689,2023-04-10,108.04,0.0,standard_free,,cancelled,1.63,59388
ORD00006363,C000314,2022-11-30,297.14,0.0,standard_free,FC_NJ05,delivered,1.2,43708
ORD00006364,C005248,2024-06-13,93.72,0.0,standard_free,,delivered,4.41,38844
ORD00006365,C007000,2024-12-13,191.91,0.0,standard_free,FC_FL07,delivered,4.54,28686
ORD00006366,C004945,2024-12-24,177.66,0.0,standard_free,FC_TX03,delivered,0.36,09940
ORD00006367,C006659,2024-11-23,792.08,0.0,standard_free,FC_WA02,delivered,7.77,06214
ORD00006368,C002192,2023-08-04,286.62,0.0,standard_free,FC_TX03,delivered,1.95,59340
ORD00006369,C008683,2024-11-12,258.05,0.0,standard_free,FC_CA01,delivered,4.53,43791
ORD00006370,C006263,2024-10-22,286.85,0.0,standard_free,FC_GA04,delivered,2.36,83948
ORD00006371,C003296,2024-07-13,197.74,0.0,standard_free,FC_CA01,cancelled,4.42,82016
ORD00006372,C002053,2024-10-10,1008.63,0.0,standard_free,FC_NJ05,delivered,6.03,07635
ORD00006373,C004120,2022-12-09,172.4,0.0,standard_free,FC_FL07,delivered,4.2,72259
ORD00006374,C005504,2023-07-03,352.45,0.0,standard_free,FC_FL07,delivered,11.35,83880
ORD00006375,C008523,2023-04-03,519.47,0.0,standard_free,FC_NJ05,delivered,6.85,85406
ORD00006376,C004278,2024-04-29,126.33,0.0,standard_free,FC_WA02,delivered,4.75,31331
ORD00006377,C002068,2023-11-26,60.4,8.99,standard,FC_FL07,delivered,2.64,08429
ORD00006378,C001686,2024-12-30,506.04,0.0,standard_free,,shipped,4.07,47344
ORD00006379,C007034,2024-08-24,239.25,0.0,standard_free,FC_TX03,delivered,5.64,28698
ORD00006380,C007099,2024-01-01,75.59,0.0,standard_free,,delivered,1.97,17297
ORD00006381,C007789,2022-11-07,993.57,0.0,standard_free,,delivered,8.12,66174
ORD00006382,C008033,2024-10-15,314.79,0.0,standard_free,,delivered,2.47,37952
ORD00006383,C000818,2022-07-05,9.6,8.99,standard,FC_TX03,delivered,2.11,92703
ORD00006384,C006952,2024-07-25,803.21,0.0,standard_free,FC_TX03,delivered,12.68,71137
ORD00006385,C008707,2023-03-18,19.98,8.99,standard,FC_WA02,delivered,0.77,20283
ORD00006386,C003554,2022-10-22,128.87,0.0,standard_free,FC_TX03,cancelled,4.86,88556
ORD00006387,C001569,2023-09-06,8.82,0.0,standard_free,FC_TX03,delivered,1.04,21178
ORD00006388,C005168,2024-09-27,272.5,0.0,standard_free,FC_GA04,delivered,7.12,63996
ORD00006389,C003625,2024-04-26,23.35,15.99,expedited,FC_TX03,delivered,6.43,99914
ORD00006390,C004810,2024-10-12,52.93,8.99,standard,,delivered,4.73,07502
ORD00006391,C000030,2024-10-02,308.56,0.0,standard_free,FC_FL07,delivered,6.29,84513
ORD00006392,C000684,2024-04-30,1091.66,0.0,standard_free,FC_TX03,delivered,5.63,47560
ORD00006393,C001337,2023-08-18,260.99,0.0,standard_free,,cancelled,0.86,82451
ORD00006394,C007541,2024-10-08,186.89,0.0,standard_free,FC_CA01,delivered,5.07,02070
ORD00006395,C008637,2023-08-02,15.34,8.99,standard,FC_NJ05,delivered,3.08,29467
ORD00006396,C003384,2024-04-04,99.53,0.0,standard_free,FC_TX03,delivered,5.62,66839
ORD00006397,C003573,2023-10-13,19.77,15.99,expedited,FC_CA01,delivered,0.88,78136
ORD00006398,C001329,2023-02-23,103.04,0.0,standard_free,FC_TX03,delivered,10.53,09230
ORD00006399,C008697,2024-02-21,53.58,8.99,standard,FC_IL06,delivered,6.0,77062
ORD00006400,C007523,2024-04-30,355.0,0.0,standard_free,FC_FL07,cancelled,8.85,31552
ORD00006401,C004790,2024-04-16,82.44,0.0,standard_free,FC_NJ05,delivered,6.16,24889
ORD00006402,C002227,2024-09-26,56.8,8.99,standard,,cancelled,2.44,47872
ORD00006403,C004955,2024-03-21,108.8,0.0,standard_free,FC_IL06,delivered,2.49,81805
ORD00006404,C004659,2024-06-28,223.58,0.0,standard_free,,delivered,2.67,50202
ORD00006405,C005596,2024-05-12,337.82,0.0,standard_free,,cancelled,7.18,24117
ORD00006406,C007271,2024-09-24,499.61,0.0,standard_free,FC_NJ05,delivered,1.7,19139
ORD00006407,C007737,2024-03-14,352.98,0.0,standard_free,FC_FL07,delivered,3.8,11308
ORD00006408,C007518,2024-07-24,118.1,0.0,standard_free,FC_CA01,delivered,7.06,19319
ORD00006409,C008437,2022-11-15,264.77,0.0,standard_free,FC_CA01,delivered,6.46,30160
ORD00006410,C001262,2024-09-26,341.43,0.0,standard_free,FC_TX03,delivered,2.56,48619
ORD00006411,C009604,2023-12-31,679.49,0.0,standard_free,FC_IL06,delivered,2.62,07607
ORD00006412,C009475,2023-07-16,42.28,15.99,expedited,FC_CA01,delivered,7.17,73261
ORD00006413,C006553,2022-09-07,119.24,0.0,standard_free,FC_WA02,cancelled,1.4,52953
ORD00006414,C008581,2024-10-26,669.3,0.0,standard_free,FC_IL06,delivered,17.36,98295
ORD00006415,C001768,2024-09-20,81.52,0.0,standard_free,FC_IL06,delivered,14.11,10549
ORD00006416,C006819,2024-01-01,1393.26,0.0,standard_free,,delivered,6.28,03364
ORD00006417,C003836,2024-09-17,101.59,0.0,standard_free,FC_WA02,delivered,0.77,23927
ORD00006418,C008508,2024-01-18,84.37,0.0,standard_free,FC_CA01,delivered,2.79,61651
ORD00006419,C009791,2024-07-20,101.72,0.0,standard_free,FC_NJ05,delivered,5.09,03299
ORD00006420,C006669,2024-01-08,426.26,0.0,standard_free,FC_WA02,delivered,7.6,79763
ORD00006421,C007737,2024-11-09,21.88,8.99,standard,FC_TX03,delivered,2.86,11308
ORD00006422,C003103,2024-09-15,31.15,15.99,expedited,FC_NJ05,delivered,3.64,97321
ORD00006423,C007344,2024-11-10,86.45,0.0,standard_free,FC_CA01,delivered,1.82,45149
ORD00006424,C005128,2024-09-17,15.03,15.99,expedited,FC_TX03,delivered,1.0,55845
ORD00006425,C004825,2022-05-04,395.12,0.0,standard_free,FC_TX03,delivered,7.53,00879
ORD00006426,C002126,2024-08-02,482.46,0.0,standard_free,FC_IL06,delivered,12.19,91981
ORD00006427,C007901,2024-09-30,230.2,0.0,standard_free,FC_TX03,delivered,2.92,68069
ORD00006428,C005936,2024-05-17,113.08,0.0,standard_free,,delivered,3.6,06270
ORD00006429,C004784,2023-04-19,18.76,8.99,standard,FC_IL06,delivered,0.72,73348
ORD00006430,C002500,2024-11-30,11.02,8.99,standard,FC_WA02,delivered,2.85,36129
ORD00006431,C003894,2022-07-11,43.56,8.99,standard,FC_GA04,delivered,3.56,55458
ORD00006432,C001691,2024-11-11,476.99,0.0,standard_free,,delivered,2.35,13062
ORD00006433,C002569,2024-09-07,90.53,0.0,standard_free,FC_TX03,delivered,6.63,54771
ORD00006434,C009948,2024-02-19,445.21,0.0,standard_free,,delivered,7.81,82305
ORD00006435,C003162,2023-04-04,37.92,8.99,standard,FC_GA04,delivered,0.37,38900
ORD00006436,C003314,2023-08-09,1084.11,0.0,standard_free,FC_CA01,delivered,7.65,83322
ORD00006437,C001303,2024-11-25,882.2,0.0,standard_free,FC_WA02,delivered,9.04,07595
ORD00006438,C007010,2023-01-05,473.61,0.0,standard_free,FC_FL07,delivered,7.45,30851
ORD00006439,C004880,2024-09-24,108.32,0.0,standard_free,FC_TX03,delivered,2.74,59851
ORD00006440,C003053,2024-01-27,35.46,8.99,standard,FC_TX03,delivered,5.44,44629
ORD00006441,C000773,2024-08-13,100.36,0.0,standard_free,FC_IL06,delivered,6.12,03634
ORD00006442,C009038,2024-02-16,115.24,0.0,standard_free,FC_TX03,delivered,2.5,61323
ORD00006443,C005962,2024-09-17,156.75,0.0,standard_free,FC_IL06,delivered,1.07,48469
ORD00006444,C002718,2023-08-12,40.6,8.99,standard,FC_CA01,delivered,0.5,46671
ORD00006445,C000359,2024-10-03,1135.29,0.0,standard_free,FC_TX03,delivered,12.48,32973
ORD00006446,C008179,2023-04-03,354.92,0.0,standard_free,,delivered,6.69,08418
ORD00006447,C004108,2024-12-09,329.99,0.0,standard_free,,delivered,7.68,47879
ORD00006448,C009393,2024-11-02,440.87,0.0,standard_free,FC_FL07,delivered,2.66,52279
ORD00006449,C008012,2024-02-06,198.11,0.0,standard_free,FC_TX03,delivered,15.25,17448
ORD00006450,C003858,2024-09-30,11.68,15.99,expedited,FC_IL06,delivered,1.3,30263
ORD00006451,C005724,2024-10-25,864.07,0.0,standard_free,FC_TX03,delivered,14.48,70764
ORD00006452,C003849,2024-06-18,457.06,0.0,standard_free,FC_NJ05,delivered,10.4,46892
ORD00006453,C005855,2024-02-17,145.17,0.0,standard_free,FC_NJ05,delivered,1.91,39445
ORD00006454,C004682,2024-11-04,44.72,8.99,standard,FC_GA04,delivered,0.67,60868
ORD00006455,C002832,2024-10-17,122.32,0.0,standard_free,,delivered,4.86,04604
ORD00006456,C005923,2024-11-13,32.45,15.99,expedited,FC_TX03,delivered,2.22,70208
ORD00006457,C006557,2024-07-03,1022.52,0.0,standard_free,FC_FL07,delivered,17.12,01064
ORD00006458,C004738,2024-06-01,79.65,0.0,standard_free,FC_TX03,delivered,4.37,14544
ORD00006459,C009970,2023-11-07,94.29,0.0,standard_free,,delivered,0.66,09694
ORD00006460,C007908,2023-07-27,205.07,0.0,standard_free,FC_WA02,delivered,2.02,91133
ORD00006461,C007143,2024-11-18,656.35,0.0,standard_free,FC_CA01,delivered,4.87,55135
ORD00006462,C004033,2024-09-05,53.66,15.99,expedited,FC_WA02,delivered,0.8,02748
ORD00006463,C002569,2022-12-22,16.44,8.99,standard,FC_IL06,delivered,2.91,54771
ORD00006464,C005020,2023-07-06,166.69,0.0,standard_free,,delivered,3.09,25469
ORD00006465,C003269,2023-03-30,7.6,8.99,standard,FC_CA01,delivered,3.06,79396
ORD00006466,C004899,2023-06-19,288.01,0.0,standard_free,FC_CA01,delivered,2.74,41026
ORD00006467,C002232,2024-07-11,534.11,0.0,standard_free,FC_IL06,delivered,8.18,11032
ORD00006468,C008214,2024-10-28,520.49,0.0,standard_free,FC_CA01,delivered,2.52,28018
ORD00006469,C003987,2024-07-08,199.24,0.0,standard_free,FC_WA02,delivered,0.96,37288
ORD00006470,C003797,2024-05-17,900.14,0.0,standard_free,FC_TX03,delivered,8.06,08349
ORD00006471,C005037,2024-10-30,229.04,0.0,standard_free,FC_IL06,delivered,7.48,18122
ORD00006472,C007061,2024-06-19,57.78,8.99,standard,FC_WA02,delivered,9.54,18064
ORD00006473,C009822,2024-11-10,431.44,0.0,standard_free,FC_GA04,delivered,12.51,96869
ORD00006474,C005765,2024-10-10,187.74,0.0,standard_free,FC_GA04,delivered,1.82,08521
ORD00006475,C004081,2023-12-13,19.12,8.99,standard,FC_NJ05,delivered,3.83,70683
ORD00006476,C006440,2024-12-25,35.88,8.99,standard,FC_IL06,delivered,2.27,79694
ORD00006477,C006348,2024-06-02,118.96,0.0,standard_free,FC_TX03,delivered,1.86,22418
ORD00006478,C000073,2024-11-17,59.29,8.99,standard,FC_TX03,delivered,2.9,17655
ORD00006479,C000180,2024-12-21,376.66,0.0,standard_free,,delivered,11.53,78723
ORD00006480,C009755,2024-03-13,159.27,0.0,standard_free,FC_TX03,delivered,8.77,77696
ORD00006481,C001548,2023-03-18,14.35,8.99,standard,FC_NJ05,delivered,1.95,85408
ORD00006482,C000823,2024-09-05,117.63,0.0,standard_free,FC_GA04,delivered,2.28,17604
ORD00006483,C007844,2024-06-18,157.06,0.0,standard_free,FC_TX03,delivered,1.85,48430
ORD00006484,C009520,2024-05-13,117.85,0.0,standard_free,FC_GA04,delivered,0.46,06886
ORD00006485,C005369,2023-12-13,83.08,0.0,standard_free,,delivered,2.7,93554
ORD00006486,C008256,2023-12-23,3117.87,0.0,standard_free,,delivered,11.68,74685
ORD00006487,C008779,2024-10-19,285.73,0.0,standard_free,,delivered,1.22,65980
ORD00006488,C006687,2022-09-23,244.96,0.0,standard_free,FC_NJ05,delivered,1.35,39785
ORD00006489,C000304,2024-11-24,649.71,0.0,standard_free,,delivered,5.1,72375
ORD00006490,C006141,2024-10-09,217.57,0.0,standard_free,FC_GA04,delivered,3.31,25536
ORD00006491,C003011,2024-05-08,33.42,8.99,standard,FC_GA04,delivered,0.84,98494
ORD00006492,C005416,2024-11-07,203.24,0.0,standard_free,,delivered,1.2,39849
ORD00006493,C007531,2024-10-10,103.84,0.0,standard_free,FC_CA01,delivered,1.25,54674
ORD00006494,C001017,2024-03-14,450.0,0.0,standard_free,FC_CA01,delivered,16.35,81255
ORD00006495,C001438,2023-01-22,587.79,0.0,standard_free,FC_IL06,delivered,13.65,19055
ORD00006496,C005850,2022-03-02,328.37,0.0,standard_free,,delivered,5.35,04925
ORD00006497,C001299,2024-09-22,349.72,0.0,standard_free,FC_NJ05,delivered,8.59,13000
ORD00006498,C001586,2024-07-19,62.44,8.99,standard,FC_NJ05,delivered,2.65,67990
ORD00006499,C001975,2024-04-20,9.99,8.99,standard,FC_CA01,delivered,3.35,40249
ORD00006500,C007089,2024-12-12,222.68,0.0,standard_free,FC_TX03,delivered,3.11,07377
ORD00006501,C002931,2022-01-24,76.99,0.0,standard_free,FC_CA01,delivered,1.2,08470
ORD00006502,C003432,2023-06-27,771.83,0.0,standard_free,,delivered,14.02,45753
ORD00006503,C007826,2024-05-31,465.68,0.0,standard_free,FC_TX03,delivered,8.67,45165
ORD00006504,C002868,2024-12-04,1523.89,0.0,standard_free,FC_NJ05,delivered,5.71,75899
ORD00006505,C005151,2024-07-20,676.17,0.0,standard_free,,cancelled,11.82,76785
ORD00006506,C003551,2024-11-08,282.13,0.0,standard_free,FC_WA02,delivered,3.5,56142
ORD00006507,C002004,2023-06-07,309.51,0.0,standard_free,FC_FL07,delivered,1.2,08448
ORD00006508,C001787,2024-03-29,183.97,0.0,standard_free,FC_TX03,delivered,5.4,53848
ORD00006509,C000931,2024-09-02,31.54,15.99,expedited,FC_FL07,delivered,3.33,56784
ORD00006510,C000636,2024-02-23,678.14,0.0,standard_free,,delivered,4.6,94990
ORD00006511,C003530,2024-07-12,395.71,0.0,standard_free,FC_WA02,delivered,10.4,82903
ORD00006512,C002314,2024-12-28,93.03,0.0,standard_free,FC_WA02,delivered,2.01,84989
ORD00006513,C007846,2024-09-06,256.6,0.0,standard_free,FC_FL07,delivered,1.89,55152
ORD00006514,C003907,2024-10-20,147.92,0.0,standard_free,FC_NJ05,delivered,3.86,89464
ORD00006515,C009878,2024-10-13,1233.85,0.0,standard_free,FC_WA02,delivered,9.85,14144
ORD00006516,C003032,2022-10-13,555.76,0.0,standard_free,FC_NJ05,delivered,4.81,74712
ORD00006517,C003159,2024-08-04,548.03,0.0,standard_free,FC_GA04,delivered,3.87,68627
ORD00006518,C004044,2024-10-10,53.89,15.99,expedited,FC_NJ05,delivered,4.76,79350
ORD00006519,C005953,2024-10-24,139.13,0.0,standard_free,,delivered,10.52,37593
